t,   y,   u
111230.000000,   0.231049,   -0.026855,   0.031183
111468.000000,   0.276978,   -0.023193,   0.029157
111735.000000,   0.286209,   -0.023193,   0.025281
112173.000000,   0.283920,   -0.019531,   0.021400
112475.000000,   0.286743,   -0.026855,   0.018894
112567.000000,   0.270111,   -0.023193,   0.018229
112797.000000,   0.231430,   -0.030518,   0.016276
113250.000000,   0.288651,   -0.023193,   0.014081
113598.000000,   0.267059,   -0.015869,   0.012513
113688.000000,   0.248139,   -0.030518,   0.012186
113852.000000,   0.264160,   -0.019531,   0.011088
114357.000000,   0.272019,   -0.023193,   0.009794
114639.000000,   0.230133,   -0.023193,   0.008893
114840.000000,   0.244858,   -0.019531,   0.008124
115188.000000,   0.243866,   -0.026855,   0.007953
115452.000000,   0.267441,   -0.023193,   0.007374
115829.000000,   0.281403,   -0.023193,   0.006678
116258.000000,   0.227615,   -0.026855,   0.006135
116560.000000,   0.218231,   -0.019531,   0.005750
117003.000000,   0.231659,   -0.015869,   0.005009
117747.000000,   0.228378,   -0.019531,   0.004633
117849.000000,   0.272400,   -0.015869,   0.004398
118188.000000,   0.222885,   -0.023193,   0.004334
118385.000000,   0.279495,   -0.019531,   0.004108
118853.000000,   0.229370,   -0.026855,   0.003696
119308.000000,   0.213501,   -0.019531,   0.003498
119953.000000,   0.239899,   39.954834,   0.003312
120192.000000,   0.269348,   39.947510,   0.013019
120709.000000,   0.228760,   39.954834,   0.031821
121164.000000,   0.276215,   39.958496,   0.033408
121397.000000,   0.270111,   39.940186,   0.037986
121808.000000,   0.233948,   39.958496,   0.045594
122230.000000,   0.267059,   39.951172,   0.048774
122608.000000,   0.268204,   39.962158,   0.050989
122964.000000,   0.228378,   39.951172,   0.051523
123192.000000,   0.257828,   39.962158,   0.053101
123648.000000,   0.226318,   39.962158,   0.055829
124028.000000,   0.231278,   39.951172,   0.057041
124740.000000,   0.281403,   39.954834,   0.058625
125088.000000,   0.226700,   39.943848,   0.058860
125290.000000,   0.274918,   39.954834,   0.059415
125763.000000,   0.276215,   39.951172,   0.060023
126054.000000,   0.275299,   39.947510,   0.060456
126148.000000,   0.285980,   39.951172,   0.060963
126549.000000,   0.248520,   39.943848,   0.061356
127005.000000,   0.287125,   39.958496,   0.061732
127230.000000,   0.301697,   39.954834,   0.062070
127909.000000,   0.288498,   39.947510,   0.062614
128350.000000,   0.314896,   39.958496,   0.062830
129029.000000,   0.256912,   39.958496,   0.063166
129234.000000,   0.289795,   39.962158,   0.063288
129650.000000,   0.307037,   39.958496,   0.063410
130081.000000,   0.315430,   39.947510,   0.063590
130377.000000,   0.300934,   39.958496,   0.063740
130719.000000,   0.283463,   39.954834,   0.063984
131166.000000,   0.333206,   39.943848,   0.064002
131495.000000,   0.322754,   39.962158,   0.064124
131809.000000,   0.300934,   39.951172,   0.064255
132154.000000,   0.310471,   39.954834,   0.064341
132533.000000,   0.289414,   39.954834,   0.064472
132958.000000,   0.283081,   39.958496,   0.064603
133366.000000,   0.327332,   39.951172,   0.064622
133566.000000,   0.332825,   39.951172,   0.064686
134008.000000,   0.290177,   39.951172,   0.064799
134332.000000,   0.319855,   39.943848,   0.064817
134483.000000,   0.346253,   39.958496,   0.064893
135082.000000,   0.300324,   39.951172,   0.064969
135168.000000,   0.299027,   39.947510,   0.064979
135368.000000,   0.345871,   39.951172,   0.064988
135809.000000,   0.305664,   39.951172,   0.065119
136138.000000,   0.339539,   39.969482,   0.065137
136342.000000,   0.350067,   39.954834,   0.065165
137013.000000,   0.330917,   39.951172,   0.065259
137408.000000,   0.362732,   39.954834,   0.065345
137847.000000,   0.322907,   39.954834,   0.065381
138496.000000,   0.308563,   39.951172,   0.065418
138567.000000,   0.346253,   39.958496,   0.065391
138732.000000,   0.374939,   39.954834,   0.065455
139208.000000,   0.353729,   39.954834,   0.065494
139640.000000,   0.330155,   39.951172,   0.065549
140031.000000,   0.320999,   39.943848,   0.065589
140670.000000,   0.349686,   39.954834,   0.065616
140750.000000,   0.385315,   39.958496,   0.065635
141088.000000,   0.335953,   39.958496,   0.065653
141382.000000,   0.372116,   39.947510,   0.065653
141764.000000,   0.396759,   39.954834,   0.065708
142402.000000,   0.391037,   39.951172,   0.065739
142654.000000,   0.405380,   39.951172,   0.065775
143170.000000,   0.354263,   39.951172,   0.065812
143559.000000,   0.356934,   39.951172,   0.065842
143853.000000,   0.377075,   39.951172,   0.065830
143948.000000,   0.373642,   39.951172,   0.065830
144282.000000,   0.365173,   39.951172,   0.065870
144453.000000,   0.343964,   39.947510,   0.065897
144668.000000,   0.393097,   39.958496,   0.065897
145268.000000,   0.374176,   39.947510,   0.065879
145348.000000,   0.397904,   39.954834,   0.065897
145687.000000,   0.404770,   39.954834,   0.065934
145853.000000,   0.419113,   39.958496,   0.065952
146369.000000,   0.405762,   39.951172,   0.065992
146806.000000,   0.360977,   39.954834,   0.066001
147477.000000,   0.376312,   39.958496,   0.066047
147694.000000,   0.395996,   39.954834,   0.066047
148209.000000,   0.378983,   39.951172,   0.066028
148504.000000,   0.398132,   39.958496,   0.066083
148650.000000,   0.428879,   39.954834,   0.066083
148989.000000,   0.390045,   39.947510,   0.066096
149220.000000,   0.426209,   39.962158,   0.066056
149669.000000,   0.446350,   39.951172,   0.066065
149986.000000,   0.420715,   32.801514,   0.066141
150065.000000,   0.440933,   1.724854,   0.065748
150294.000000,   0.435822,   -0.030518,   0.056394
150739.000000,   0.389130,   -0.015869,   0.044807
150952.000000,   0.432541,   -0.012207,   0.038465
151168.000000,   0.413773,   -0.019531,   0.032780
151758.000000,   0.389664,   -0.019531,   0.028229
151850.000000,   0.408432,   -0.015869,   0.023951
152495.000000,   0.402863,   -0.023193,   0.021070
152568.000000,   0.440018,   -0.015869,   0.020347
152767.000000,   0.435593,   -0.015869,   0.017872
153024.000000,   0.438873,   -0.019531,   0.015732
153659.000000,   0.407440,   -0.019531,   0.014185
