sys1_resRen_0012.rec ( 27982 Echant/voies ) Période acquisition :5ms
Date :9/19/2023 9:40:53 AM
Temps	y[V]	u[V]	y_avant[V]	
1325.000000	2.6785e-005	-2.6478e-002	-4.2974e-005	
1330.000000	0.0000e+000	-2.6478e-002	-2.5860e-005	
1335.000000	-2.7933e-005	-3.4043e-002	-2.5860e-005	
1340.000000	-4.0560e-005	-3.7826e-002	7.6060e-007	
1345.000000	-4.0560e-005	-3.7826e-002	2.4720e-005	
1350.000000	-2.7742e-005	-3.0261e-002	4.1833e-005	
1355.000000	-5.7396e-006	-3.0261e-002	2.6621e-005	
1360.000000	2.3724e-005	-3.0261e-002	-1.2930e-005	
1365.000000	3.1759e-005	-2.2695e-002	-1.2930e-005	
1370.000000	1.0905e-005	-3.4043e-002	-3.0424e-005	
1375.000000	1.0905e-005	-4.1608e-002	-3.0804e-005	
1380.000000	-1.2627e-005	-4.1608e-002	-1.1409e-005	
1385.000000	-3.5203e-005	-3.4043e-002	1.5212e-005	
1390.000000	-4.4195e-005	-3.4043e-002	3.5748e-005	
1395.000000	-1.8176e-005	-3.0261e-002	3.5748e-005	
1400.000000	-1.7219e-006	-2.6478e-002	3.9551e-005	
1405.000000	-1.7219e-006	-3.0261e-002	1.7114e-005	
1410.000000	2.9272e-005	-2.6478e-002	-1.0648e-005	
1415.000000	1.5688e-005	-4.5391e-002	-2.7762e-005	
1420.000000	4.0178e-006	-4.5391e-002	-2.4339e-005	
1425.000000	-2.8698e-005	-3.0261e-002	-2.4339e-005	
1430.000000	-3.5586e-005	-3.4043e-002	-4.1833e-006	
1435.000000	-3.5586e-005	-2.6478e-002	2.8523e-005	
1440.000000	-2.9655e-005	-3.4043e-002	4.7538e-005	
1445.000000	-4.7830e-006	-3.4043e-002	3.3466e-005	
1450.000000	2.5828e-005	-3.4043e-002	9.8878e-006	
1455.000000	3.3099e-005	-3.0261e-002	9.8878e-006	
1460.000000	1.7028e-005	-3.7826e-002	-1.8635e-005	
1465.000000	1.7028e-005	-4.1608e-002	-2.2818e-005	
1470.000000	-5.1657e-006	-3.0261e-002	-1.3311e-005	
1475.000000	-2.4489e-005	-2.6478e-002	1.4832e-005	
1480.000000	-2.5828e-005	-2.6478e-002	2.2818e-005	
1485.000000	-1.2436e-005	-3.0261e-002	2.2818e-005	
1490.000000	1.1671e-005	-3.0261e-002	3.7269e-005	
1495.000000	1.1671e-005	-2.2695e-002	1.4071e-005	
1500.000000	3.6351e-005	-3.7826e-002	-4.1833e-006	
1505.000000	3.4821e-005	-2.6478e-002	-3.5748e-005	
1510.000000	1.9132e-005	-2.6478e-002	-2.8903e-005	
1515.000000	-1.0714e-005	-3.0261e-002	-2.8903e-005	
1520.000000	-2.7550e-005	-3.7826e-002	-1.6733e-005	
1525.000000	-2.7550e-005	-3.7826e-002	1.6353e-005	
1530.000000	-2.5254e-005	-3.0261e-002	3.6129e-005	
1535.000000	-6.8876e-006	-3.4043e-002	3.1565e-005	
1540.000000	2.8698e-005	-3.4043e-002	3.4227e-006	
1545.000000	4.2282e-005	-3.4043e-002	3.4227e-006	
1550.000000	3.0803e-005	-1.8913e-002	-2.1677e-005	
1555.000000	3.0803e-005	-3.7826e-002	-4.1833e-005	
1560.000000	3.8264e-006	-3.4043e-002	-2.6621e-005	
1565.000000	-1.5497e-005	-4.1608e-002	-4.9439e-006	
1570.000000	-3.1377e-005	-4.1608e-002	2.0917e-005	
1575.000000	-2.1428e-005	-3.7826e-002	2.0917e-005	
1580.000000	-3.6351e-006	-3.0261e-002	3.1945e-005	
1585.000000	-3.6351e-006	-3.4043e-002	2.0156e-005	
1590.000000	2.6785e-005	-3.4043e-002	-7.6060e-006	
1595.000000	2.6211e-005	-2.2695e-002	-3.1565e-005	
1600.000000	2.5828e-005	-2.2695e-002	-3.7650e-005	
1605.000000	-7.8442e-006	-3.0261e-002	-3.7650e-005	
1610.000000	-2.9272e-005	-4.1608e-002	-2.3198e-005	
1615.000000	-2.9272e-005	-3.4043e-002	4.9439e-006	
1620.000000	-4.0560e-005	-3.0261e-002	3.8791e-005	
1625.000000	-1.2819e-005	-3.0261e-002	3.6509e-005	
1630.000000	8.9921e-006	-3.0261e-002	1.9015e-005	
1635.000000	3.1185e-005	-3.7826e-002	1.9015e-005	
1640.000000	1.6262e-005	-2.6478e-002	-1.3691e-005	
1645.000000	1.6262e-005	-3.7826e-002	-2.9663e-005	
1650.000000	8.2268e-006	-3.0261e-002	-2.7382e-005	
1655.000000	-2.4298e-005	-4.1608e-002	-7.6060e-007	
1660.000000	-3.5395e-005	-4.1608e-002	1.5973e-005	
1665.000000	-3.6542e-005	-3.7826e-002	1.5973e-005	
1670.000000	-7.2702e-006	-3.7826e-002	4.2974e-005	
1675.000000	-7.2702e-006	-3.0261e-002	3.5748e-005	
1680.000000	1.0714e-005	-3.0261e-002	1.9395e-005	
1685.000000	3.4438e-005	-3.7826e-002	-1.9015e-005	
1690.000000	1.8941e-005	-3.7826e-002	-2.4339e-005	
1695.000000	-5.1657e-006	-3.4043e-002	-2.4339e-005	
1700.000000	-3.1377e-005	-3.4043e-002	-1.7114e-005	
1705.000000	-3.1377e-005	-4.9174e-002	1.4451e-005	
1710.000000	-3.3673e-005	-3.0261e-002	4.1072e-005	
1715.000000	-2.2959e-005	-2.2695e-002	4.6397e-005	
1720.000000	1.2627e-005	-2.2695e-002	2.5860e-005	
1725.000000	2.9464e-005	-3.0261e-002	2.5860e-005	
1730.000000	2.8698e-005	-2.2695e-002	4.5636e-006	
1735.000000	2.8698e-005	-3.0261e-002	-2.6621e-005	
1740.000000	1.9515e-005	-3.4043e-002	-2.1677e-005	
1745.000000	-1.6645e-005	-3.4043e-002	-9.1272e-006	
1750.000000	-2.8698e-005	-3.4043e-002	2.1677e-005	
1755.000000	-3.3864e-005	-3.7826e-002	2.1677e-005	
1760.000000	-1.0331e-005	-3.0261e-002	3.4607e-005	
1765.000000	-1.0331e-005	-3.0261e-002	2.1677e-005	
1770.000000	2.4107e-005	-2.6478e-002	1.0648e-005	
1775.000000	3.4821e-005	-3.4043e-002	-1.9395e-005	
1780.000000	3.3673e-005	-3.4043e-002	-3.8030e-005	
1785.000000	1.3201e-005	-3.0261e-002	-3.8030e-005	
1790.000000	-1.4349e-005	-3.0261e-002	-2.8903e-005	
1795.000000	-1.4349e-005	-3.4043e-002	-7.2257e-006	
1800.000000	-2.6785e-005	-3.0261e-002	3.2326e-005	
1805.000000	-2.8316e-005	-3.0261e-002	3.6509e-005	
1810.000000	1.0714e-005	-3.0261e-002	1.6353e-005	
1815.000000	3.3864e-005	-3.4043e-002	1.6353e-005	
1820.000000	2.9655e-005	-3.4043e-002	-6.8454e-006	
1825.000000	2.9655e-005	-3.4043e-002	-4.7157e-005	
1830.000000	2.1428e-005	-2.6478e-002	-4.6016e-005	
1835.000000	-8.8008e-006	-2.6478e-002	-2.3198e-005	
1840.000000	-2.7550e-005	-2.6478e-002	7.2257e-006	
1845.000000	-3.5395e-005	-3.0261e-002	7.2257e-006	
1850.000000	-1.4923e-005	-3.4043e-002	2.8142e-005	
1855.000000	-1.4923e-005	-3.4043e-002	3.1185e-005	
1860.000000	1.2245e-005	-3.4043e-002	1.3691e-005	
1865.000000	2.2959e-005	-3.7826e-002	-1.7114e-005	
1870.000000	2.7742e-005	-3.7826e-002	-3.0804e-005	
1875.000000	3.2525e-006	-5.2956e-002	-3.0804e-005	
1880.000000	-2.3724e-005	-3.7826e-002	-3.0424e-005	
1885.000000	-2.3724e-005	-3.7826e-002	-1.1789e-005	
1890.000000	-4.0369e-005	-3.4043e-002	2.8523e-005	
1895.000000	-3.8073e-005	-4.1608e-002	4.4495e-005	
1900.000000	-5.3570e-006	-4.1608e-002	2.4720e-005	
1905.000000	1.5306e-005	-2.6478e-002	2.4720e-005	
1910.000000	2.7550e-005	-3.0261e-002	2.2818e-006	
1915.000000	2.7550e-005	-3.4043e-002	-1.9776e-005	
1920.000000	1.8367e-005	-3.4043e-002	-3.0044e-005	
1925.000000	-1.7602e-005	-3.4043e-002	-1.8635e-005	
1930.000000	-3.4438e-005	-3.4043e-002	1.1789e-005	
