sys1_resRen_0011.rec ( 31803 Echant/voies ) Période acquisition :5ms
Date :9/19/2023 9:38:07 AM
Temps	y[V]	u[V]	y_avant[V]	
715.000000	-1.0523e-005	-3.7826e-002	-1.1409e-005	
720.000000	-1.5880e-005	-4.1608e-002	-2.0536e-005	
725.000000	-1.9132e-005	-3.4043e-002	-1.2170e-005	
730.000000	9.3748e-006	-3.4043e-002	-3.6889e-005	
735.000000	-3.0994e-005	-3.7826e-002	-3.6889e-005	
740.000000	1.0905e-005	-3.4043e-002	7.9863e-006	
745.000000	1.0905e-005	-3.7826e-002	-3.9551e-005	
750.000000	-3.6160e-005	-2.6478e-002	8.3666e-006	
755.000000	2.4872e-005	-3.4043e-002	-4.5636e-005	
760.000000	-4.2665e-005	-3.4043e-002	2.8523e-005	
765.000000	6.1223e-006	-3.7826e-002	2.8523e-005	
770.000000	-4.6682e-005	-3.7826e-002	-5.3622e-005	
775.000000	-4.6682e-005	-3.4043e-002	1.5973e-005	
780.000000	1.9706e-005	-3.0261e-002	-4.9059e-005	
785.000000	-3.3099e-005	-4.5391e-002	1.1789e-005	
790.000000	6.1223e-006	-4.5391e-002	-4.5636e-005	
795.000000	-3.2333e-005	-3.7826e-002	-4.5636e-005	
800.000000	6.3136e-006	-3.4043e-002	-4.9439e-006	
805.000000	6.3136e-006	-3.4043e-002	-2.8142e-005	
810.000000	-2.0280e-005	-3.7826e-002	-7.9863e-006	
815.000000	-2.3150e-005	-4.5391e-002	-2.0156e-005	
820.000000	-7.0789e-006	-4.5391e-002	-2.7762e-005	
825.000000	-2.0663e-005	-3.4043e-002	-2.7762e-005	
830.000000	7.6529e-007	-1.8913e-002	1.5212e-006	
835.000000	7.6529e-007	-3.4043e-002	-3.1565e-005	
840.000000	-4.1134e-005	-3.7826e-002	8.3666e-006	
845.000000	2.0089e-005	-3.7826e-002	-4.9819e-005	
850.000000	-3.6542e-005	-3.7826e-002	1.7494e-005	
855.000000	9.5661e-006	-3.7826e-002	1.7494e-005	
860.000000	-5.0318e-005	-3.4043e-002	-4.7157e-005	
865.000000	-5.0318e-005	-2.6478e-002	2.2057e-005	
870.000000	2.6785e-005	-2.6478e-002	-5.8947e-005	
875.000000	-4.4578e-005	-3.0261e-002	1.6733e-005	
880.000000	1.8750e-005	-3.0261e-002	-4.4115e-005	
885.000000	-4.8404e-005	-3.7826e-002	-4.4115e-005	
890.000000	2.0663e-005	-3.7826e-002	1.1029e-005	
895.000000	2.0663e-005	-4.1608e-002	-4.8298e-005	
900.000000	-3.3099e-005	-3.0261e-002	9.8878e-006	
905.000000	7.8442e-006	-3.7826e-002	-2.5100e-005	
910.000000	-2.7742e-005	-3.7826e-002	-1.1789e-005	
915.000000	-4.2091e-006	-4.1608e-002	-1.1789e-005	
920.000000	-5.1657e-006	-3.7826e-002	-2.5100e-005	
925.000000	-5.1657e-006	-3.0261e-002	-1.5212e-005	
930.000000	-2.3533e-005	-2.2695e-002	-1.1409e-006	
935.000000	1.5306e-006	-3.7826e-002	-3.2706e-005	
940.000000	-2.6020e-005	-3.7826e-002	4.9439e-006	
945.000000	8.8008e-006	-3.4043e-002	4.9439e-006	
950.000000	-4.5917e-005	-3.0261e-002	-3.3086e-005	
955.000000	-4.5917e-005	-3.7826e-002	1.4071e-005	
960.000000	8.2268e-006	-3.7826e-002	-5.0960e-005	
965.000000	-3.5012e-005	-3.7826e-002	5.3242e-006	
970.000000	2.3341e-005	-3.7826e-002	-4.9819e-005	
975.000000	-4.5917e-005	-3.4043e-002	-4.9819e-005	
980.000000	1.7410e-005	-3.4043e-002	1.9776e-005	
985.000000	1.7410e-005	-3.7826e-002	-5.2101e-005	
990.000000	-3.1377e-005	-3.4043e-002	9.5075e-006	
995.000000	1.5114e-005	-3.7826e-002	-3.4607e-005	
1000.000000	-3.4821e-005	-3.7826e-002	1.4451e-005	
1005.000000	-1.1479e-006	-2.6478e-002	1.4451e-005	
1010.000000	-2.1045e-005	-3.0261e-002	-3.4227e-005	
1015.000000	-2.1045e-005	-3.4043e-002	-4.5636e-006	
1020.000000	-8.2268e-006	-3.7826e-002	-1.2930e-005	
1025.000000	-1.3201e-005	-4.1608e-002	-2.5100e-005	
1030.000000	-2.2576e-005	-4.1608e-002	-1.8254e-005	
1035.000000	4.9744e-006	-3.0261e-002	-1.8254e-005	
1040.000000	-2.9272e-005	-3.0261e-002	-3.4607e-005	
1045.000000	-2.9272e-005	-4.1608e-002	1.3311e-005	
1050.000000	4.2091e-006	-3.0261e-002	-4.5636e-005	
1055.000000	-3.9221e-005	-3.4043e-002	4.1833e-006	
1060.000000	2.4489e-005	-3.4043e-002	-4.9819e-005	
1065.000000	-4.9935e-005	-3.0261e-002	-4.9819e-005	
1070.000000	1.7410e-005	-3.4043e-002	2.3198e-005	
1075.000000	1.7410e-005	-3.7826e-002	-5.3622e-005	
1080.000000	-4.9744e-005	-3.0261e-002	1.5592e-005	
1085.000000	3.2525e-005	-3.4043e-002	-4.7538e-005	
1090.000000	-3.9221e-005	-3.4043e-002	2.1297e-005	
1095.000000	9.3748e-006	-3.4043e-002	2.1297e-005	
1100.000000	-2.9464e-005	-3.7826e-002	-4.6397e-005	
1105.000000	-2.9464e-005	-3.4043e-002	6.4651e-006	
1110.000000	8.9921e-006	-3.4043e-002	-3.0424e-005	
1115.000000	-2.1811e-005	-4.1608e-002	3.0424e-006	
1120.000000	-1.2053e-005	-4.1608e-002	-1.9776e-005	
1125.000000	-9.3748e-006	-3.0261e-002	-1.9776e-005	
1130.000000	-1.6262e-005	-3.7826e-002	-2.2438e-005	
1135.000000	-1.6262e-005	-4.5391e-002	-2.6621e-006	
1140.000000	-1.9132e-006	-4.1608e-002	-2.3959e-005	
1145.000000	-2.9272e-005	-4.1608e-002	-3.4227e-006	
1150.000000	1.7602e-005	-4.1608e-002	-4.9059e-005	
1155.000000	-3.0803e-005	-3.4043e-002	-4.9059e-005	
1160.000000	9.1834e-006	-3.0261e-002	1.8635e-005	
1165.000000	9.1834e-006	-3.7826e-002	-3.9551e-005	
1170.000000	-6.4858e-005	-3.7826e-002	1.6733e-005	
1175.000000	3.0420e-005	-3.7826e-002	-4.6397e-005	
1180.000000	-4.4961e-005	-3.7826e-002	2.6621e-005	
1185.000000	1.2053e-005	-3.0261e-002	2.6621e-005	
1190.000000	-4.3813e-005	-3.7826e-002	-5.8186e-005	
1195.000000	-4.3813e-005	-3.4043e-002	1.4071e-005	
1200.000000	1.7984e-005	-2.6478e-002	-4.1833e-005	
1205.000000	-2.6785e-005	-4.1608e-002	5.3242e-006	
1210.000000	-6.6963e-006	-4.1608e-002	-3.0044e-005	
1215.000000	-1.6454e-005	-3.4043e-002	-3.0044e-005	
1220.000000	1.9132e-007	-3.7826e-002	-1.2930e-005	
1225.000000	1.9132e-007	-2.6478e-002	-7.6060e-006	
1230.000000	-1.7410e-005	-3.4043e-002	-1.2170e-005	
1235.000000	-3.1568e-005	-3.7826e-002	-5.7045e-006	
1240.000000	5.7396e-006	-3.7826e-002	-3.9551e-005	
1245.000000	-2.6020e-005	-4.1608e-002	-3.9551e-005	
1250.000000	1.5497e-005	-3.7826e-002	-3.8030e-007	
1255.000000	1.5497e-005	-3.7826e-002	-3.7269e-005	
1260.000000	-5.4527e-005	-3.4043e-002	1.4832e-005	
1265.000000	2.7550e-005	-3.7826e-002	-5.3622e-005	
1270.000000	-4.0369e-005	-3.7826e-002	2.1677e-005	
1275.000000	1.7219e-005	-2.6478e-002	2.1677e-005	
1280.000000	-5.0509e-005	-4.5391e-002	-4.8298e-005	
1285.000000	-5.0509e-005	-3.7826e-002	2.0536e-005	
1290.000000	9.7574e-006	-3.7826e-002	-5.4003e-005	
1295.000000	-3.6925e-005	-3.7826e-002	1.1789e-005	
1300.000000	1.0140e-005	-3.7826e-002	-2.9663e-005	
1305.000000	-3.3673e-005	-3.4043e-002	-2.9663e-005	
1310.000000	6.5049e-006	-3.4043e-002	-1.4832e-005	
1315.000000	6.5049e-006	-3.7826e-002	-3.1945e-005	
1320.000000	-1.7028e-005	-4.1608e-002	-6.8454e-006	
1325.000000	-1.8176e-005	-4.1608e-002	-9.5075e-006	
1330.000000	-4.2091e-006	-4.1608e-002	-3.0424e-005	
1335.000000	-2.0854e-005	-3.7826e-002	-3.0424e-005	
1340.000000	8.0355e-006	-3.0261e-002	-4.9439e-006	
1345.000000	8.0355e-006	-3.7826e-002	-3.3466e-005	
1350.000000	-4.9170e-005	-3.0261e-002	7.9863e-006	
1355.000000	1.2819e-005	-2.6478e-002	-4.7538e-005	
1360.000000	-3.8264e-005	-2.6478e-002	1.5592e-005	
1365.000000	1.4732e-005	-2.2695e-002	1.5592e-005	
1370.000000	-4.8213e-005	-2.6478e-002	-5.6284e-005	
1375.000000	-4.8213e-005	-3.7826e-002	2.1677e-005	
1380.000000	1.6645e-005	-3.7826e-002	-5.4003e-005	
1385.000000	-3.5777e-005	-3.7826e-002	1.4832e-005	
1390.000000	1.5306e-005	-3.7826e-002	-3.9551e-005	
1395.000000	-3.6734e-005	-3.7826e-002	-3.9551e-005	
1400.000000	1.2245e-005	-3.4043e-002	7.6060e-006	
1405.000000	1.2245e-005	-3.4043e-002	-3.6509e-005	
1410.000000	-2.8316e-005	-4.1608e-002	3.8030e-007	
1415.000000	-4.2091e-006	-3.0261e-002	-1.3691e-005	
1420.000000	-2.0471e-005	-3.0261e-002	-1.7874e-005	
1425.000000	-1.4732e-005	-3.4043e-002	-1.7874e-005	
1430.000000	6.8876e-006	-3.7826e-002	-1.8254e-005	
1435.000000	6.8876e-006	-3.4043e-002	-2.5860e-005	
1440.000000	-3.4629e-005	-4.1608e-002	1.4832e-005	
1445.000000	1.1097e-005	-2.6478e-002	-4.4495e-005	
1450.000000	-3.9030e-005	-2.6478e-002	1.5592e-005	
1455.000000	1.6071e-005	-3.7826e-002	1.5592e-005	
1460.000000	-5.5675e-005	-4.1608e-002	-4.6397e-005	
1465.000000	-5.5675e-005	-3.7826e-002	2.0917e-005	
1470.000000	1.3584e-005	-3.7826e-002	-5.7045e-005	
1475.000000	-3.8264e-005	-3.0261e-002	1.5592e-005	
1480.000000	1.7984e-005	-3.0261e-002	-4.1072e-005	
