t,   y,   u
118974.000000,   49.041443,   59.752197
119254.000000,   48.431091,   59.757080
119638.000000,   49.621277,   59.760742
120023.000000,   49.087219,   59.752197
120726.000000,   49.010925,   59.760742
121084.000000,   49.270325,   59.760742
121347.000000,   49.041443,   59.752197
121702.000000,   48.919373,   59.748535
122343.000000,   49.606018,   59.775391
122968.000000,   50.368958,   59.760742
123306.000000,   50.185852,   59.760742
123850.000000,   50.521545,   59.757080
124064.000000,   50.414734,   59.757080
124291.000000,   50.719910,   59.760742
124683.000000,   49.834900,   59.748535
125054.000000,   50.094299,   59.757080
125660.000000,   50.597839,   59.757080
125932.000000,   50.658875,   59.757080
126347.000000,   51.208191,   59.760742
126733.000000,   51.315002,   59.757080
127096.000000,   51.025085,   59.768066
127424.000000,   50.933533,   59.748535
128068.000000,   51.238708,   59.768066
128345.000000,   51.620178,   59.760742
128828.000000,   51.681213,   59.760742
129184.000000,   51.879578,   59.760742
129503.000000,   51.574402,   59.764404
129823.000000,   51.574402,   0.778809
130494.000000,   51.452332,   -0.037842
131068.000000,   52.154236,   -0.030518
131463.000000,   51.711731,   -0.023193
131628.000000,   51.681213,   -0.034180
132107.000000,   51.925354,   -0.030518
132398.000000,   52.215271,   -0.023193
132823.000000,   52.001648,   -0.034180
133427.000000,   51.391296,   -0.026855
133860.000000,   51.696472,   -0.026855
134124.000000,   50.918274,   -0.030518
134825.000000,   51.223450,   -0.037842
135184.000000,   50.933533,   -0.030518
135787.000000,   51.284485,   -0.026855
136066.000000,   50.307922,   -0.037842
136206.000000,   50.170593,   -0.034180
136639.000000,   51.253967,   -0.030518
136845.000000,   50.368958,   -0.026855
137507.000000,   50.750427,   -0.026855
137884.000000,   49.880676,   -0.026855
138147.000000,   50.475769,   -0.030518
138527.000000,   50.018005,   -0.034180
139240.000000,   49.941711,   -0.030518
139449.000000,   49.743347,   -0.034180
139927.000000,   50.338440,   -0.037842
140282.000000,   50.124817,   -0.026855
140603.000000,   49.590759,   -0.037842
141257.000000,   50.002747,   -0.046387
141658.000000,   49.682312,   -0.023193
141887.000000,   50.216370,   -0.030518
142280.000000,   50.063782,   -0.037842
142783.000000,   50.155334,   -0.023193
