ti,   y,   u
76411.000000,   35.262909,   -0.019226
76512.000000,   36.132202,   -0.026855
76612.000000,   36.101990,   -0.026855
76730.000000,   35.797119,   -0.016174
76806.000000,   34.926453,   -0.008545
76912.000000,   35.705109,   -0.019226
77012.000000,   35.293121,   -0.023804
77120.000000,   35.400238,   -0.016174
77206.000000,   35.872650,   -0.011597
77312.000000,   34.819336,   -0.016174
77428.000000,   35.078888,   -0.023804
77512.000000,   35.842438,   -0.023804
77612.000000,   35.125580,   -0.019226
77725.000000,   35.505981,   -0.026855
77836.000000,   34.988251,   -0.019226
77912.000000,   35.537567,   -0.011597
78012.000000,   35.216217,   -0.019226
78113.000000,   35.353546,   -0.019226
78212.000000,   34.911346,   -0.019226
78327.000000,   35.797119,   -0.016174
78412.000000,   35.170898,   -0.019226
78512.000000,   36.040192,   -0.019226
78611.000000,   35.262909,   -0.023804
78713.000000,   34.606476,   -0.023804
78812.000000,   35.705109,   -0.023804
78912.000000,   35.842438,   -0.016174
79013.000000,   35.216217,   -0.016174
79112.000000,   35.567780,   -0.019226
79211.000000,   35.278015,   -0.026855
79315.000000,   35.797119,   -0.019226
79435.000000,   35.872650,   -0.026855
79513.000000,   35.186005,   -0.019226
79606.000000,   35.537567,   -0.016174
79712.000000,   34.469147,   -0.023804
79812.000000,   35.125580,   -0.016174
79920.000000,   35.003357,   -0.026855
80039.000000,   34.866028,   49.770203
80112.000000,   35.125580,   49.774780
80212.000000,   34.698486,   49.782410
80312.000000,   35.216217,   49.790039
80419.000000,   35.353546,   49.785461
80525.000000,   35.430450,   49.782410
80637.000000,   34.682007,   49.777832
80712.000000,   35.308228,   49.782410
80811.000000,   35.400238,   49.785461
80912.000000,   34.346924,   49.782410
81031.000000,   35.140686,   49.777832
81111.000000,   34.850922,   49.782410
81211.000000,   34.682007,   49.782410
81312.000000,   34.544678,   49.782410
81418.000000,   34.911346,   49.785461
81516.000000,   35.827332,   49.782410
81636.000000,   35.490875,   49.774780
81712.000000,   35.247803,   49.782410
81819.000000,   35.323334,   49.790039
81912.000000,   35.400238,   49.774780
82012.000000,   35.048676,   49.790039
82113.000000,   35.415344,   49.785461
82236.000000,   35.125580,   49.790039
82313.000000,   35.537567,   49.782410
82412.000000,   35.445557,   49.793091
82512.000000,   35.247803,   49.790039
82607.000000,   34.881134,   49.782410
82736.000000,   35.994873,   49.782410
82811.000000,   35.415344,   49.793091
82912.000000,   35.690002,   49.785461
83012.000000,   35.690002,   49.790039
83112.000000,   35.690002,   49.790039
83212.000000,   35.505981,   49.782410
83312.000000,   35.887756,   49.785461
83437.000000,   35.308228,   49.782410
83512.000000,   35.827332,   49.785461
83611.000000,   35.475769,   49.777832
83712.000000,   35.430450,   49.782410
83822.000000,   35.475769,   49.774780
83912.000000,   36.224213,   49.785461
84012.000000,   36.361542,   49.774780
84112.000000,   36.314850,   49.777832
84211.000000,   36.209106,   49.782410
84312.000000,   36.529083,   49.782410
84406.000000,   36.117096,   49.790039
84512.000000,   35.628204,   49.782410
84611.000000,   35.505981,   49.785461
84712.000000,   35.797119,   49.785461
84811.000000,   36.162415,   49.793091
84912.000000,   35.979767,   49.793091
85023.000000,   35.690002,   49.782410
85112.000000,   36.651306,   49.777832
85212.000000,   35.812225,   49.777832
85322.000000,   36.452179,   49.785461
85412.000000,   36.711731,   49.785461
85533.000000,   36.346436,   49.782410
85612.000000,   36.117096,   49.785461
85711.000000,   35.812225,   49.782410
85812.000000,   36.483765,   49.774780
85912.000000,   36.726837,   49.774780
86019.000000,   36.758423,   49.785461
86112.000000,   36.421967,   49.782410
86228.000000,   37.230835,   49.782410
86312.000000,   36.986389,   49.790039
86413.000000,   36.666412,   49.782410
86512.000000,   37.063293,   49.782410
86618.000000,   37.185516,   49.782410
86737.000000,   36.483765,   49.777832
86812.000000,   36.192627,   49.782410
86912.000000,   36.788635,   49.793091
87012.000000,   36.651306,   49.790039
87125.000000,   37.123718,   49.785461
87211.000000,   37.215729,   49.790039
87312.000000,   37.505493,   49.785461
87412.000000,   37.078400,   49.782410
87512.000000,   37.261047,   49.782410
87611.000000,   37.245941,   49.782410
87712.000000,   37.490387,   49.774780
87819.000000,   36.879272,   49.785461
87912.000000,   36.818848,   49.782410
88012.000000,   36.773529,   49.782410
88112.000000,   36.636200,   49.782410
88211.000000,   36.849060,   49.785461
88327.000000,   37.673035,   49.793091
88412.000000,   37.460175,   49.782410
88512.000000,   36.910858,   49.782410
88612.000000,   36.773529,   49.782410
88716.000000,   37.780151,   49.785461
88835.000000,   36.925964,   49.790039
88913.000000,   36.879272,   49.785461
89012.000000,   37.597504,   49.785461
89137.000000,   37.520599,   49.782410
89212.000000,   37.170410,   49.785461
89312.000000,   37.185516,   49.785461
89435.000000,   37.520599,   49.777832
89512.000000,   37.795258,   49.777832
89611.000000,   37.428589,   49.777832
89712.000000,   37.428589,   49.793091
89813.000000,   38.054810,   49.790039
89921.000000,   37.490387,   49.790039
90036.000000,   38.054810,   49.777832
90112.000000,   37.994385,   49.782410
90212.000000,   37.749939,   49.785461
90312.000000,   37.932587,   49.782410
90411.000000,   37.703247,   49.777832
90514.000000,   37.657928,   49.774780
90615.000000,   38.115234,   49.790039
90712.000000,   37.490387,   49.782410
90812.000000,   38.406372,   49.785461
90906.000000,   37.932587,   49.777832
91012.000000,   37.780151,   49.777832
91126.000000,   37.872162,   49.777832
91212.000000,   37.962799,   49.782410
91311.000000,   38.039703,   49.782410
91412.000000,   37.612610,   49.785461
91511.000000,   38.069916,   49.785461
91634.000000,   38.284149,   49.790039
91713.000000,   37.917480,   49.774780
91812.000000,   37.977905,   49.785461
91912.000000,   37.688141,   49.785461
92013.000000,   38.466797,   49.777832
92111.000000,   38.451691,   49.777832
92232.000000,   38.161926,   49.777832
92312.000000,   37.642822,   49.785461
92412.000000,   37.872162,   49.777832
92511.000000,   38.344574,   49.782410
92612.000000,   37.749939,   49.790039
92712.000000,   38.222351,   49.782410
92837.000000,   38.466797,   49.782410
92912.000000,   37.994385,   49.790039
93012.000000,   38.269043,   49.777832
93111.000000,   38.146820,   49.777832
93225.000000,   38.681030,   49.782410
93339.000000,   38.604126,   49.782410
93413.000000,   38.085022,   49.790039
93544.000000,   38.589020,   49.774780
93611.000000,   39.001007,   49.782410
93712.000000,   38.878784,   49.782410
93812.000000,   38.100128,   49.793091
93906.000000,   39.183655,   49.774780
94013.000000,   38.893890,   49.790039
94112.000000,   38.192139,   49.785461
94212.000000,   38.573914,   49.782410
94312.000000,   39.198761,   49.777832
94425.000000,   38.374786,   49.785461
94540.000000,   38.726349,   49.793091
94612.000000,   38.696136,   49.785461
94712.000000,   38.009491,   49.777832
94812.000000,   38.970795,   49.782410
94912.000000,   38.573914,   49.785461
95011.000000,   39.230347,   49.777832
95134.000000,   38.604126,   49.777832
95213.000000,   39.183655,   49.774780
95312.000000,   38.374786,   49.774780
95411.000000,   38.558807,   49.777832
95512.000000,   39.183655,   49.790039
95624.000000,   38.573914,   49.790039
95712.000000,   39.367676,   49.774780
95812.000000,   39.473419,   49.777832
95911.000000,   38.756561,   49.777832
96012.000000,   39.320984,   49.782410
96130.000000,   39.336090,   49.774780
96212.000000,   39.061432,   49.782410
96311.000000,   39.840088,   49.777832
96432.000000,   39.488525,   49.782410
96511.000000,   39.123230,   49.785461
96612.000000,   39.550323,   49.774780
96730.000000,   39.260559,   49.777832
96813.000000,   38.985901,   49.782410
96912.000000,   38.801880,   49.785461
97011.000000,   39.367676,   49.777832
97112.000000,   38.786774,   49.777832
97207.000000,   39.076538,   49.790039
97335.000000,   39.580536,   49.790039
97411.000000,   39.687653,   49.774780
97512.000000,   39.275665,   49.785461
97643.000000,   38.771667,   49.785461
97724.000000,   39.473419,   49.782410
97812.000000,   39.397888,   49.782410
97911.000000,   39.458313,   49.785461
98012.000000,   39.916992,   49.782410
98112.000000,   39.275665,   49.777832
98212.000000,   39.672546,   49.790039
98316.000000,   39.717865,   49.790039
98431.000000,   39.001007,   49.782410
98513.000000,   39.642334,   49.785461
98612.000000,   40.114746,   49.782410
98712.000000,   39.505005,   49.777832
98811.000000,   39.520111,   49.782410
98925.000000,   39.046326,   49.782410
99039.000000,   39.168549,   49.782410
99112.000000,   39.198761,   49.782410
99212.000000,   39.672546,   49.777832
99313.000000,   39.962311,   49.793091
99412.000000,   40.160065,   49.782410
99522.000000,   39.153442,   49.785461
99635.000000,   40.389404,   49.777832
99712.000000,   40.282288,   49.782410
99812.000000,   39.550323,   49.782410
99911.000000,   39.916992,   42.969360
100026.000000,   39.855194,   3.449097
100112.000000,   39.535217,   -0.182495
100212.000000,   39.580536,   -0.046692
100312.000000,   39.702759,   -0.039062
100412.000000,   39.824982,   -0.016174
100512.000000,   40.297394,   -0.034485
100630.000000,   40.037842,   -0.023804
100712.000000,   39.657440,   -0.026855
100812.000000,   40.191650,   -0.023804
100912.000000,   40.404510,   -0.026855
101012.000000,   40.434723,   -0.023804
101112.000000,   40.664062,   -0.023804
101233.000000,   40.709381,   -0.019226
101312.000000,   40.481415,   -0.016174
101412.000000,   40.587158,   -0.019226
101512.000000,   40.144958,   -0.019226
101615.000000,   40.374298,   -0.026855
101758.000000,   39.992523,   -0.031433
101806.000000,   40.282288,   -0.016174
101911.000000,   39.443207,   -0.016174
102012.000000,   40.389404,   -0.016174
102112.000000,   40.022736,   -0.026855
102212.000000,   40.129852,   -0.016174
102311.000000,   39.260559,   -0.026855
102412.000000,   40.114746,   -0.023804
102511.000000,   39.625854,   -0.023804
102612.000000,   39.702759,   -0.026855
102711.000000,   39.885406,   -0.008545
102828.000000,   39.962311,   -0.016174
102913.000000,   39.748077,   -0.026855
103012.000000,   39.855194,   -0.019226
103113.000000,   39.916992,   -0.019226
103212.000000,   39.290771,   -0.023804
103332.000000,   39.947205,   -0.023804
103412.000000,   40.160065,   -0.019226
103512.000000,   39.213867,   -0.019226
103612.000000,   39.535217,   -0.023804
103712.000000,   40.449829,   -0.016174
103832.000000,   40.328979,   -0.016174
103912.000000,   40.312500,   -0.019226
104012.000000,   40.404510,   -0.016174
104112.000000,   39.320984,   -0.019226
104206.000000,   40.160065,   -0.019226
104312.000000,   39.245453,   -0.016174
104425.000000,   39.657440,   -0.011597
104512.000000,   39.916992,   -0.011597
104612.000000,   39.565430,   -0.026855
104712.000000,   39.290771,   -0.026855
104811.000000,   39.230347,   -0.023804
104912.000000,   39.305878,   -0.016174
105012.000000,   38.955688,   -0.023804
105112.000000,   38.848572,   -0.031433
105232.000000,   38.726349,   -0.019226
105311.000000,   39.642334,   -0.016174
105411.000000,   39.732971,   -0.023804
105511.000000,   39.642334,   -0.019226
105622.000000,   38.863678,   -0.011597
105712.000000,   38.985901,   -0.011597
105813.000000,   39.260559,   -0.019226
105912.000000,   39.230347,   -0.016174
106011.000000,   38.726349,   -0.019226
106130.000000,   39.565430,   -0.026855
106212.000000,   39.657440,   -0.011597
106312.000000,   38.634338,   -0.011597
106412.000000,   39.488525,   -0.023804
106511.000000,   39.488525,   -0.019226
106613.000000,   39.260559,   -0.019226
106712.000000,   39.123230,   -0.019226
106815.000000,   38.801880,   -0.016174
106912.000000,   38.771667,   -0.016174
107011.000000,   38.512115,   -0.023804
107112.000000,   38.497009,   -0.019226
107212.000000,   39.488525,   -0.008545
107332.000000,   38.970795,   -0.011597
107413.000000,   39.428101,   -0.023804
107511.000000,   38.619232,   -0.026855
107612.000000,   39.428101,   -0.023804
107726.000000,   39.001007,   -0.019226
107811.000000,   38.604126,   -0.034485
107964.000000,   39.168549,   -0.023804
108012.000000,   39.046326,   -0.023804
108144.000000,   38.466797,   -0.023804
108211.000000,   39.183655,   -0.019226
108312.000000,   39.016113,   -0.016174
108412.000000,   39.016113,   -0.023804
108512.000000,   39.198761,   -0.019226
108611.000000,   38.726349,   -0.019226
108712.000000,   38.589020,   -0.026855
108812.000000,   38.985901,   -0.019226
108927.000000,   39.108124,   -0.016174
109013.000000,   38.344574,   -0.019226
109112.000000,   39.076538,   -0.019226
109211.000000,   38.848572,   -0.026855
109312.000000,   38.299255,   -0.026855
109435.000000,   39.183655,   -0.023804
109512.000000,   38.939209,   -0.019226
109619.000000,   38.893890,   -0.016174
109711.000000,   38.985901,   -0.023804
109812.000000,   38.801880,   -0.019226
109912.000000,   39.397888,   -0.011597
110012.000000,   39.260559,   49.782410
110130.000000,   39.213867,   49.790039
110207.000000,   38.878784,   49.785461
110312.000000,   38.269043,   49.790039
110412.000000,   38.389893,   49.790039
110517.000000,   38.192139,   49.782410
110634.000000,   38.741455,   49.774780
110712.000000,   38.604126,   49.785461
110811.000000,   38.344574,   49.785461
110912.000000,   38.908997,   49.782410
111011.000000,   38.314362,   49.785461
111112.000000,   38.527222,   49.777832
111237.000000,   38.801880,   49.782410
111313.000000,   38.649445,   49.785461
111411.000000,   38.497009,   49.782410
111512.000000,   38.711243,   49.790039
111612.000000,   38.131714,   49.782410
111720.000000,   38.801880,   49.793091
111833.000000,   38.908997,   49.785461
111912.000000,   38.649445,   49.777832
112013.000000,   38.741455,   49.774780
112112.000000,   39.123230,   49.785461
112228.000000,   38.681030,   49.777832
112312.000000,   38.863678,   49.782410
112412.000000,   38.939209,   49.782410
112531.000000,   38.299255,   49.777832
112613.000000,   38.649445,   49.785461
112714.000000,   38.664551,   49.782410
112828.000000,   39.093018,   49.785461
112912.000000,   39.748077,   49.782410
113012.000000,   38.573914,   49.796143
113113.000000,   39.535217,   49.790039
113212.000000,   38.664551,   49.774780
113312.000000,   39.183655,   49.782410
113430.000000,   38.619232,   49.790039
113512.000000,   39.885406,   49.777832
113611.000000,   38.711243,   49.782410
113712.000000,   39.183655,   49.785461
113818.000000,   38.741455,   49.785461
113912.000000,   39.520111,   49.782410
114022.000000,   39.153442,   49.774780
114153.000000,   39.397888,   49.785461
114213.000000,   39.230347,   49.790039
114312.000000,   39.657440,   49.785461
114407.000000,   39.870300,   49.782410
114538.000000,   39.412994,   49.767151
114613.000000,   39.932098,   49.782410
114713.000000,   39.565430,   49.782410
114815.000000,   39.717865,   49.782410
114914.000000,   39.031219,   49.790039
115020.000000,   39.488525,   49.790039
115106.000000,   39.977417,   49.777832
