File_Record_0005.rec ( 40391 Echant/voies ) Période acquisition :10ms
Date :6/16/2023 4:08:55 PM Fmax 0.7 Hz
t	y	u	
175660.000000	4.1290e+001	-1.8913e-002	
175670.000000	4.1443e+001	-2.2695e-002	
175680.000000	4.1718e+001	-2.6478e-002	
175690.000000	4.1809e+001	-3.0261e-002	
175700.000000	4.2404e+001	-1.8913e-002	
175710.000000	4.1916e+001	-1.8913e-002	
175720.000000	4.2191e+001	-1.1348e-002	
175730.000000	4.1840e+001	-1.5130e-002	
175740.000000	4.1809e+001	-1.8913e-002	
175750.000000	4.2099e+001	-1.8913e-002	
175760.000000	4.1504e+001	-2.2695e-002	
175770.000000	4.2007e+001	-2.6478e-002	
175780.000000	4.1504e+001	-7.5652e-003	
175790.000000	4.1595e+001	-7.5652e-003	
175800.000000	4.1962e+001	-1.5130e-002	
175810.000000	4.1428e+001	-1.1348e-002	
175820.000000	4.2328e+001	-2.6478e-002	
175830.000000	4.1992e+001	-2.2695e-002	
175840.000000	4.2206e+001	-2.6478e-002	
175850.000000	4.2419e+001	-1.8913e-002	
175860.000000	4.1779e+001	-1.5130e-002	
175870.000000	4.2145e+001	-7.5652e-003	
175880.000000	4.1595e+001	-7.5652e-003	
175890.000000	4.1733e+001	-1.8913e-002	
175900.000000	4.1855e+001	-1.5130e-002	
175910.000000	4.1458e+001	-1.5130e-002	
175920.000000	4.2007e+001	-1.1348e-002	
175930.000000	4.1794e+001	-3.0261e-002	
175940.000000	4.2267e+001	-2.2695e-002	
175950.000000	4.2389e+001	-1.8913e-002	
175960.000000	4.2236e+001	-1.5130e-002	
175970.000000	4.2496e+001	-1.8913e-002	
175980.000000	4.1763e+001	-1.8913e-002	
175990.000000	4.1840e+001	-7.5652e-003	
176000.000000	4.1290e+001	-1.8913e-002	
176010.000000	4.1458e+001	-3.0261e-002	
176020.000000	4.1763e+001	-2.2695e-002	
176030.000000	4.1916e+001	-1.1348e-002	
176040.000000	4.2633e+001	-1.5130e-002	
176050.000000	4.2175e+001	-1.1348e-002	
176060.000000	4.2435e+001	-1.8913e-002	
176070.000000	4.2145e+001	-1.5130e-002	
176080.000000	4.1656e+001	-1.5130e-002	
176090.000000	4.2068e+001	-2.2695e-002	
176100.000000	4.1611e+001	-1.8913e-002	
176110.000000	4.2084e+001	-2.6478e-002	
176120.000000	4.1946e+001	-1.1348e-002	
176130.000000	4.1687e+001	-2.6478e-002	
176140.000000	4.2099e+001	-2.6478e-002	
176150.000000	4.1672e+001	-1.5130e-002	
176160.000000	4.2297e+001	-1.5130e-002	
176170.000000	4.2221e+001	-1.1348e-002	
176180.000000	4.2084e+001	-1.8913e-002	
176190.000000	4.2572e+001	-1.5130e-002	
176200.000000	4.1855e+001	-2.6478e-002	
176210.000000	4.2023e+001	-2.2695e-002	
176220.000000	4.1779e+001	-2.2695e-002	
176230.000000	4.1611e+001	-2.2695e-002	
176240.000000	4.2007e+001	-1.5130e-002	
176250.000000	4.1550e+001	-1.5130e-002	
176260.000000	4.2175e+001	-2.2695e-002	
176270.000000	4.2114e+001	-1.8913e-002	
176280.000000	4.2297e+001	-1.8913e-002	
176290.000000	4.2465e+001	-1.8913e-002	
176300.000000	4.2084e+001	-1.8913e-002	
176310.000000	4.2297e+001	-1.8913e-002	
176320.000000	4.1824e+001	-7.5652e-003	
176330.000000	4.1916e+001	-1.1348e-002	
176340.000000	4.1519e+001	-1.5130e-002	
176350.000000	4.1626e+001	-1.8913e-002	
176360.000000	4.2007e+001	-1.8913e-002	
176370.000000	4.1977e+001	-1.5130e-002	
176380.000000	4.2694e+001	-1.5130e-002	
176390.000000	4.2252e+001	-1.1348e-002	
176400.000000	4.2450e+001	-1.5130e-002	
176410.000000	4.2328e+001	-1.8913e-002	
176420.000000	4.1626e+001	-1.5130e-002	
176430.000000	4.2023e+001	-1.1348e-002	
176440.000000	4.1595e+001	-1.5130e-002	
176450.000000	4.2099e+001	-1.5130e-002	
176460.000000	4.2068e+001	-1.5130e-002	
176470.000000	4.1779e+001	-2.6478e-002	
176480.000000	4.2358e+001	-2.2695e-002	
176490.000000	4.1809e+001	-7.5652e-003	
176500.000000	4.2343e+001	-1.1348e-002	
176510.000000	4.2328e+001	-1.1348e-002	
176520.000000	4.2023e+001	-1.8913e-002	
176530.000000	4.2648e+001	-1.8913e-002	
176540.000000	4.1870e+001	-1.8913e-002	
176550.000000	4.1992e+001	-1.8913e-002	
176560.000000	4.1809e+001	-2.2695e-002	
176570.000000	4.1656e+001	-7.5652e-003	
176580.000000	4.2191e+001	-2.6478e-002	
176590.000000	4.1946e+001	-1.8913e-002	
176600.000000	4.2328e+001	-1.8913e-002	
176610.000000	4.2358e+001	-1.8913e-002	
176620.000000	4.2206e+001	-1.8913e-002	
176630.000000	4.2480e+001	-1.8913e-002	
176640.000000	4.2221e+001	-2.2695e-002	
176650.000000	4.2221e+001	-1.5130e-002	
176660.000000	4.1763e+001	-7.5652e-003	
176670.000000	4.1702e+001	-1.1348e-002	
176680.000000	4.1718e+001	-1.8913e-002	
176690.000000	4.1672e+001	-1.5130e-002	
176700.000000	4.2084e+001	-2.6478e-002	
176710.000000	4.2236e+001	-3.7826e-003	
176720.000000	4.2664e+001	-1.1348e-002	
176730.000000	4.2496e+001	-1.8913e-002	
176740.000000	4.2175e+001	-1.8913e-002	
176750.000000	4.2206e+001	-2.2695e-002	
176760.000000	4.1626e+001	-1.8913e-002	
176770.000000	4.1840e+001	-1.1348e-002	
176780.000000	4.1687e+001	-7.5652e-003	
176790.000000	4.1885e+001	-1.8913e-002	
176800.000000	4.2374e+001	-2.2695e-002	
176810.000000	4.1946e+001	-1.1348e-002	
176820.000000	4.2465e+001	-1.8913e-002	
176830.000000	4.2068e+001	-1.1348e-002	
176840.000000	4.2160e+001	-1.8913e-002	
176850.000000	4.2374e+001	-2.6478e-002	
176860.000000	4.1931e+001	-1.5130e-002	
176870.000000	4.2343e+001	-1.5130e-002	
176880.000000	4.1672e+001	-3.7826e-003	
176890.000000	4.1763e+001	-2.2695e-002	
176900.000000	4.2023e+001	-1.8913e-002	
176910.000000	4.1595e+001	-1.5130e-002	
176920.000000	4.2374e+001	-1.5130e-002	
176930.000000	4.2099e+001	-1.1348e-002	
176940.000000	4.2358e+001	-1.1348e-002	
176950.000000	4.2389e+001	-2.6478e-002	
176960.000000	4.1992e+001	-1.5130e-002	
176970.000000	4.2542e+001	-1.8913e-002	
176980.000000	4.1946e+001	-1.5130e-002	
176990.000000	4.2007e+001	-1.8913e-002	
177000.000000	4.1916e+001	-1.1348e-002	
177010.000000	4.1550e+001	-2.2695e-002	
177020.000000	4.1946e+001	-1.1348e-002	
177030.000000	4.1702e+001	-2.2695e-002	
177040.000000	4.2404e+001	-1.8913e-002	
177050.000000	4.2465e+001	-1.5130e-002	
177060.000000	4.2542e+001	-1.8913e-002	
177070.000000	4.2725e+001	-1.8913e-002	
177080.000000	4.2114e+001	-1.5130e-002	
177090.000000	4.1946e+001	-1.5130e-002	
177100.000000	4.1473e+001	-7.5652e-003	
177110.000000	4.1672e+001	-1.1348e-002	
177120.000000	4.2068e+001	-1.5130e-002	
177130.000000	4.1931e+001	-1.8913e-002	
177140.000000	4.2603e+001	-1.5130e-002	
177150.000000	4.2313e+001	-1.8913e-002	
177160.000000	4.2511e+001	-1.5130e-002	
177170.000000	4.2328e+001	-1.8913e-002	
177180.000000	4.1962e+001	-7.5652e-003	
177190.000000	4.2297e+001	-1.8913e-002	
177200.000000	4.1809e+001	-1.1348e-002	
177210.000000	4.2114e+001	-1.5130e-002	
177220.000000	4.1946e+001	-2.2695e-002	
177230.000000	4.1733e+001	-1.8913e-002	
177240.000000	4.2221e+001	-1.5130e-002	
177250.000000	4.1824e+001	-1.5130e-002	
177260.000000	4.2557e+001	-1.8913e-002	
177270.000000	4.2252e+001	-1.1348e-002	
177280.000000	4.2068e+001	-1.8913e-002	
177290.000000	4.2480e+001	-2.2695e-002	
177300.000000	4.1809e+001	-2.2695e-002	
177310.000000	4.2175e+001	-1.8913e-002	
177320.000000	4.1931e+001	-1.1348e-002	
177330.000000	4.1901e+001	-1.5130e-002	
177340.000000	4.2282e+001	-1.8913e-002	
177350.000000	4.1656e+001	-2.2695e-002	
177360.000000	4.2313e+001	-1.1348e-002	
177370.000000	4.2130e+001	-1.5130e-002	
177380.000000	4.2297e+001	-1.8913e-002	
177390.000000	4.2709e+001	-1.8913e-002	
177400.000000	4.2297e+001	-1.8913e-002	
177410.000000	4.2419e+001	-2.2695e-002	
177420.000000	4.1763e+001	-2.2695e-002	
177430.000000	4.1656e+001	-1.8913e-002	
177440.000000	4.1718e+001	-1.8913e-002	
177450.000000	4.1718e+001	-1.8913e-002	
177460.000000	4.2389e+001	-7.5652e-003	
177470.000000	4.2313e+001	-1.1348e-002	
177480.000000	4.2648e+001	-2.2695e-002	
177490.000000	4.2557e+001	-2.2695e-002	
177500.000000	4.2328e+001	-1.5130e-002	
177510.000000	4.2175e+001	-1.8913e-002	
177520.000000	4.1733e+001	-1.8913e-002	
177530.000000	4.1992e+001	-1.1348e-002	
177540.000000	4.1641e+001	-3.0261e-002	
177550.000000	4.1916e+001	-1.8913e-002	
177560.000000	4.2175e+001	-7.5652e-003	
177570.000000	4.1916e+001	-1.8913e-002	
177580.000000	4.2603e+001	-1.8913e-002	
177590.000000	4.2145e+001	-2.2695e-002	
177600.000000	4.2404e+001	-1.8913e-002	
177610.000000	4.2526e+001	-1.8913e-002	
177620.000000	4.1916e+001	-1.8913e-002	
177630.000000	4.2236e+001	-1.5130e-002	
177640.000000	4.1611e+001	-1.8913e-002	
177650.000000	4.1901e+001	-1.5130e-002	
177660.000000	4.2206e+001	-1.5130e-002	
177670.000000	4.1840e+001	-1.5130e-002	
177680.000000	4.2572e+001	-2.2695e-002	
177690.000000	4.2007e+001	-2.2695e-002	
177700.000000	4.2252e+001	-2.6478e-002	
177710.000000	4.2450e+001	-2.2695e-002	
177720.000000	4.2007e+001	-1.5130e-002	
177730.000000	4.2542e+001	-2.2695e-002	
177740.000000	4.2038e+001	-2.2695e-002	
177750.000000	4.2068e+001	-1.8913e-002	
177760.000000	4.1962e+001	-1.5130e-002	
177770.000000	4.1489e+001	-2.2695e-002	
177780.000000	4.1992e+001	-1.5130e-002	
177790.000000	4.1794e+001	-1.1348e-002	
177800.000000	4.2557e+001	-2.2695e-002	
177810.000000	4.2496e+001	-7.5652e-003	
177820.000000	4.2465e+001	-2.2695e-002	
177830.000000	4.2603e+001	-1.5130e-002	
177840.000000	4.1977e+001	-2.2695e-002	
177850.000000	4.1977e+001	-2.2695e-002	
177860.000000	4.1626e+001	-1.8913e-002	
177870.000000	4.1840e+001	-7.5652e-003	
177880.000000	4.1962e+001	-7.5652e-003	
177890.000000	4.1946e+001	-2.2695e-002	
177900.000000	4.2374e+001	-1.5130e-002	
177910.000000	4.2206e+001	-1.8913e-002	
177920.000000	4.2587e+001	-2.2695e-002	
177930.000000	4.2465e+001	-2.6478e-002	
177940.000000	4.2160e+001	-1.8913e-002	
177950.000000	4.2236e+001	-1.5130e-002	
177960.000000	4.1641e+001	-2.2695e-002	
177970.000000	4.1962e+001	-2.2695e-002	
177980.000000	4.1672e+001	-1.1348e-002	
177990.000000	4.1733e+001	-2.2695e-002	
178000.000000	4.2419e+001	-1.1348e-002	
178010.000000	4.2084e+001	-1.8913e-002	
178020.000000	4.2633e+001	-1.5130e-002	
178030.000000	4.2175e+001	-2.6478e-002	
178040.000000	4.1992e+001	-1.5130e-002	
178050.000000	4.2328e+001	-2.2695e-002	
178060.000000	4.1748e+001	-7.5652e-003	
178070.000000	4.2297e+001	-1.5130e-002	
178080.000000	4.2007e+001	-1.1348e-002	
178090.000000	4.1824e+001	-2.2695e-002	
178100.000000	4.2221e+001	-1.8913e-002	
178110.000000	4.1550e+001	-2.2695e-002	
178120.000000	4.2145e+001	-1.5130e-002	
178130.000000	4.2206e+001	-1.1348e-002	
178140.000000	4.2419e+001	-7.5652e-003	
178150.000000	4.2725e+001	-1.8913e-002	
178160.000000	4.2145e+001	-7.5652e-003	
178170.000000	4.2343e+001	-2.6478e-002	
178180.000000	4.1733e+001	-1.5130e-002	
178190.000000	4.1748e+001	-2.2695e-002	
178200.000000	4.1931e+001	-1.5130e-002	
178210.000000	4.1656e+001	-2.6478e-002	
178220.000000	4.2282e+001	-1.5130e-002	
178230.000000	4.2145e+001	-1.8913e-002	
178240.000000	4.2480e+001	-1.5130e-002	
178250.000000	4.2465e+001	-1.1348e-002	
178260.000000	4.2236e+001	-2.6478e-002	
178270.000000	4.2328e+001	-1.1348e-002	
178280.000000	4.1840e+001	-1.1348e-002	
178290.000000	4.1901e+001	-1.5130e-002	
178300.000000	4.1565e+001	-2.2695e-002	
178310.000000	4.1641e+001	-1.1348e-002	
178320.000000	4.2038e+001	-1.1348e-002	
178330.000000	4.2023e+001	-1.5130e-002	
178340.000000	4.2664e+001	-1.5130e-002	
178350.000000	4.2374e+001	-1.1348e-002	
178360.000000	4.2419e+001	-2.2695e-002	
178370.000000	4.2267e+001	-1.5130e-002	
178380.000000	4.1733e+001	-2.6478e-002	
178390.000000	4.2130e+001	-1.5130e-002	
178400.000000	4.1702e+001	-1.5130e-002	
178410.000000	4.2114e+001	-1.8913e-002	
178420.000000	4.2221e+001	-2.2695e-002	
178430.000000	4.1824e+001	-1.1348e-002	
178440.000000	4.2374e+001	-1.8913e-002	
178450.000000	4.1901e+001	-7.5652e-003	
178460.000000	4.2252e+001	-2.2695e-002	
178470.000000	4.2419e+001	-2.2695e-002	
178480.000000	4.2160e+001	-1.8913e-002	
178490.000000	4.2603e+001	-1.5130e-002	
178500.000000	4.1794e+001	-2.6478e-002	
178510.000000	4.2160e+001	-1.5130e-002	
178520.000000	4.1824e+001	-7.5652e-003	
178530.000000	4.1656e+001	-7.5652e-003	
178540.000000	4.2191e+001	-1.8913e-002	
178550.000000	4.1840e+001	-1.1348e-002	
178560.000000	4.2328e+001	-1.8913e-002	
178570.000000	4.2389e+001	-2.2695e-002	
178580.000000	4.2191e+001	-1.5130e-002	
178590.000000	4.2587e+001	-1.1348e-002	
178600.000000	4.2236e+001	-3.0261e-002	
178610.000000	4.2221e+001	-1.1348e-002	
178620.000000	4.1855e+001	-2.2695e-002	
178630.000000	4.1641e+001	-1.8913e-002	
178640.000000	4.1840e+001	-1.8913e-002	
178650.000000	4.1641e+001	-1.1348e-002	
178660.000000	4.2145e+001	-1.5130e-002	
178670.000000	4.2206e+001	-1.8913e-002	
178680.000000	4.2679e+001	-1.8913e-002	
178690.000000	4.2526e+001	-1.5130e-002	
178700.000000	4.2145e+001	-1.5130e-002	
178710.000000	4.2160e+001	-1.8913e-002	
178720.000000	4.1489e+001	-1.8913e-002	
178730.000000	4.1916e+001	-2.2695e-002	
178740.000000	4.1763e+001	-1.1348e-002	
178750.000000	4.2023e+001	-1.5130e-002	
178760.000000	4.2358e+001	-2.2695e-002	
178770.000000	4.1946e+001	-2.2695e-002	
178780.000000	4.2587e+001	-1.5130e-002	
178790.000000	4.2191e+001	-2.2695e-002	
178800.000000	4.2160e+001	-2.2695e-002	
178810.000000	4.2480e+001	-1.8913e-002	
178820.000000	4.1656e+001	-1.1348e-002	
178830.000000	4.2267e+001	-1.8913e-002	
178840.000000	4.1672e+001	-1.8913e-002	
178850.000000	4.1763e+001	-1.5130e-002	
178860.000000	4.2191e+001	-1.8913e-002	
178870.000000	4.1656e+001	-2.2695e-002	
178880.000000	4.2496e+001	-1.8913e-002	
178890.000000	4.2145e+001	-1.5130e-002	
178900.000000	4.2191e+001	-2.2695e-002	
178910.000000	4.2435e+001	-1.1348e-002	
178920.000000	4.1916e+001	-1.5130e-002	
178930.000000	4.2389e+001	-1.1348e-002	
178940.000000	4.1977e+001	-1.8913e-002	
178950.000000	4.2038e+001	-2.6478e-002	
178960.000000	4.2038e+001	-2.2695e-002	
178970.000000	4.1504e+001	-1.8913e-002	
178980.000000	4.2038e+001	-1.5130e-002	
178990.000000	4.1977e+001	-2.2695e-002	
179000.000000	4.2358e+001	-1.1348e-002	
179010.000000	4.2633e+001	-7.5652e-003	
179020.000000	4.2221e+001	-1.1348e-002	
179030.000000	4.2511e+001	-1.8913e-002	
179040.000000	4.1672e+001	-1.1348e-002	
179050.000000	4.1687e+001	-1.5130e-002	
179060.000000	4.1595e+001	-1.8913e-002	
179070.000000	4.1565e+001	-1.8913e-002	
179080.000000	4.2160e+001	-7.5652e-003	
179090.000000	4.2175e+001	-1.1348e-002	
179100.000000	4.2480e+001	-1.5130e-002	
179110.000000	4.2282e+001	-2.6478e-002	
179120.000000	4.2206e+001	-1.8913e-002	
179130.000000	4.2267e+001	-1.5130e-002	
179140.000000	4.1809e+001	-1.5130e-002	
179150.000000	4.1931e+001	-1.8913e-002	
179160.000000	4.1595e+001	-1.1348e-002	
179170.000000	4.1733e+001	-1.8913e-002	
179180.000000	4.2023e+001	-1.1348e-002	
179190.000000	4.1946e+001	-1.1348e-002	
179200.000000	4.2679e+001	-1.8913e-002	
179210.000000	4.2282e+001	-1.1348e-002	
179220.000000	4.2450e+001	-1.8913e-002	
179230.000000	4.2328e+001	-1.5130e-002	
179240.000000	4.1656e+001	-1.8913e-002	
179250.000000	4.1916e+001	-3.0261e-002	
179260.000000	4.1641e+001	-1.1348e-002	
179270.000000	4.2007e+001	-1.8913e-002	
179280.000000	4.2191e+001	-1.5130e-002	
179290.000000	4.1916e+001	-2.2695e-002	
179300.000000	4.2450e+001	-1.8913e-002	
179310.000000	4.1916e+001	-1.5130e-002	
179320.000000	4.2221e+001	-1.8913e-002	
179330.000000	4.2435e+001	-1.5130e-002	
179340.000000	4.1916e+001	-1.8913e-002	
179350.000000	4.2404e+001	-2.2695e-002	
179360.000000	4.1763e+001	-1.8913e-002	
179370.000000	4.1855e+001	-2.2695e-002	
179380.000000	4.2038e+001	-1.1348e-002	
179390.000000	4.1550e+001	-1.8913e-002	
179400.000000	4.2343e+001	-1.5130e-002	
179410.000000	4.2023e+001	-1.8913e-002	
179420.000000	4.2236e+001	-2.2695e-002	
179430.000000	4.2389e+001	-1.8913e-002	
179440.000000	4.1946e+001	-1.8913e-002	
179450.000000	4.2435e+001	-3.4043e-002	
179460.000000	4.1885e+001	-1.5130e-002	
179470.000000	4.1977e+001	-1.8913e-002	
179480.000000	4.1916e+001	-1.1348e-002	
179490.000000	4.1565e+001	-2.6478e-002	
179500.000000	4.2465e+001	4.7619e+001	
179510.000000	4.1962e+001	4.9389e+001	
179520.000000	4.2343e+001	4.9325e+001	
179530.000000	4.2191e+001	4.9336e+001	
179540.000000	4.2389e+001	4.9385e+001	
179550.000000	4.2252e+001	4.9408e+001	
179560.000000	4.1855e+001	4.9431e+001	
179570.000000	4.2358e+001	4.9453e+001	
179580.000000	4.1794e+001	4.9461e+001	
179590.000000	4.2191e+001	4.9480e+001	
179600.000000	4.1931e+001	4.9484e+001	
179610.000000	4.1870e+001	4.9495e+001	
179620.000000	4.1656e+001	4.9499e+001	
179630.000000	4.1779e+001	4.9510e+001	
179640.000000	4.1794e+001	4.9514e+001	
179650.000000	4.1809e+001	4.9522e+001	
179660.000000	4.2221e+001	4.9518e+001	
179670.000000	4.1718e+001	4.9514e+001	
179680.000000	4.2374e+001	4.9529e+001	
179690.000000	4.2038e+001	4.9522e+001	
179700.000000	4.2542e+001	4.9522e+001	
179710.000000	4.2511e+001	4.9522e+001	
179720.000000	4.2511e+001	4.9525e+001	
179730.000000	4.2587e+001	4.9533e+001	
179740.000000	4.2130e+001	4.9533e+001	
179750.000000	4.2313e+001	4.9529e+001	
179760.000000	4.1656e+001	4.9537e+001	
179770.000000	4.2267e+001	4.9525e+001	
179780.000000	4.1809e+001	4.9529e+001	
179790.000000	4.1931e+001	4.9540e+001	
179800.000000	4.1870e+001	4.9529e+001	
179810.000000	4.1443e+001	4.9533e+001	
179820.000000	4.2084e+001	4.9533e+001	
179830.000000	4.1885e+001	4.9533e+001	
179840.000000	4.2465e+001	4.9544e+001	
179850.000000	4.2191e+001	4.9533e+001	
179860.000000	4.2511e+001	4.9540e+001	
179870.000000	4.2053e+001	4.9548e+001	
179880.000000	4.2084e+001	4.9533e+001	
179890.000000	4.2358e+001	4.9544e+001	
179900.000000	4.2038e+001	4.9537e+001	
179910.000000	4.2282e+001	4.9537e+001	
179920.000000	4.1916e+001	4.9529e+001	
179930.000000	4.1870e+001	4.9529e+001	
179940.000000	4.1458e+001	4.9544e+001	
179950.000000	4.1962e+001	4.9544e+001	
179960.000000	4.1550e+001	4.9540e+001	
179970.000000	4.1794e+001	4.9544e+001	
179980.000000	4.2007e+001	4.9537e+001	
179990.000000	4.1428e+001	4.9544e+001	
180000.000000	4.1916e+001	4.9533e+001	
180010.000000	4.1824e+001	4.9544e+001	
180020.000000	4.2175e+001	4.9548e+001	
180030.000000	4.2175e+001	4.9537e+001	
180040.000000	4.2587e+001	4.9537e+001	
180050.000000	4.2252e+001	4.9552e+001	
180060.000000	4.2023e+001	4.9544e+001	
180070.000000	4.2328e+001	4.9533e+001	
180080.000000	4.1763e+001	4.9537e+001	
180090.000000	4.2450e+001	4.9540e+001	
180100.000000	4.1779e+001	4.9548e+001	
180110.000000	4.1962e+001	4.9540e+001	
180120.000000	4.1672e+001	4.9548e+001	
180130.000000	4.1550e+001	4.9537e+001	
180140.000000	4.2053e+001	4.9537e+001	
180150.000000	4.1962e+001	4.9540e+001	
180160.000000	4.2435e+001	4.9540e+001	
180170.000000	4.1962e+001	4.9552e+001	
180180.000000	4.2496e+001	4.9544e+001	
180190.000000	4.1962e+001	4.9537e+001	
180200.000000	4.2175e+001	4.9540e+001	
180210.000000	4.2389e+001	4.9548e+001	
180220.000000	4.2328e+001	4.9540e+001	
180230.000000	4.2450e+001	4.9552e+001	
180240.000000	4.2191e+001	4.9533e+001	
180250.000000	4.2130e+001	4.9544e+001	
180260.000000	4.1580e+001	4.9544e+001	
180270.000000	4.2191e+001	4.9544e+001	
180280.000000	4.1519e+001	4.9544e+001	
180290.000000	4.1977e+001	4.9529e+001	
180300.000000	4.1702e+001	4.9544e+001	
180310.000000	4.1428e+001	4.9540e+001	
180320.000000	4.1794e+001	4.9548e+001	
180330.000000	4.1565e+001	4.9544e+001	
180340.000000	4.1992e+001	4.9540e+001	
180350.000000	4.1870e+001	4.9540e+001	
180360.000000	4.2496e+001	4.9533e+001	
180370.000000	4.1855e+001	4.9548e+001	
180380.000000	4.2343e+001	4.9540e+001	
180390.000000	4.2282e+001	4.9540e+001	
180400.000000	4.2038e+001	4.9544e+001	
180410.000000	4.2587e+001	4.9537e+001	
180420.000000	4.2007e+001	4.9548e+001	
180430.000000	4.2114e+001	4.9540e+001	
180440.000000	4.1580e+001	4.9540e+001	
180450.000000	4.1885e+001	4.9529e+001	
180460.000000	4.1519e+001	4.9544e+001	
180470.000000	4.1870e+001	4.9544e+001	
180480.000000	4.2114e+001	4.9544e+001	
180490.000000	4.1672e+001	4.9540e+001	
180500.000000	4.2160e+001	4.9537e+001	
180510.000000	4.1748e+001	4.9540e+001	
180520.000000	4.1077e+001	4.9540e+001	
180530.000000	4.2206e+001	4.9552e+001	
180540.000000	4.2633e+001	4.9544e+001	
180550.000000	4.2206e+001	4.9544e+001	
180560.000000	4.2374e+001	4.9544e+001	
180570.000000	4.2130e+001	4.9548e+001	
180580.000000	4.1977e+001	4.9525e+001	
180590.000000	4.2511e+001	4.9544e+001	
180600.000000	4.1977e+001	4.9544e+001	
180610.000000	4.2389e+001	4.9544e+001	
180620.000000	4.1718e+001	4.9533e+001	
180630.000000	4.1702e+001	4.9537e+001	
180640.000000	4.1428e+001	4.9540e+001	
180650.000000	4.1702e+001	4.9537e+001	
180660.000000	4.1779e+001	4.9537e+001	
180670.000000	4.1641e+001	4.9544e+001	
180680.000000	4.2160e+001	4.9552e+001	
180690.000000	4.1519e+001	4.9544e+001	
180700.000000	4.2252e+001	4.9540e+001	
180710.000000	4.1962e+001	4.9544e+001	
180720.000000	4.2358e+001	4.9540e+001	
180730.000000	4.2374e+001	4.9540e+001	
180740.000000	4.2236e+001	4.9544e+001	
180750.000000	4.2221e+001	4.9540e+001	
180760.000000	4.1718e+001	4.9537e+001	
180770.000000	4.2191e+001	4.9552e+001	
180780.000000	4.1702e+001	4.9544e+001	
180790.000000	4.2221e+001	4.9548e+001	
180800.000000	4.1885e+001	4.9537e+001	
180810.000000	4.1733e+001	4.9540e+001	
180820.000000	4.1748e+001	4.9552e+001	
180830.000000	4.1702e+001	4.9537e+001	
180840.000000	4.1946e+001	4.9537e+001	
180850.000000	4.2023e+001	4.9544e+001	
180860.000000	4.2404e+001	4.9537e+001	
180870.000000	4.1855e+001	4.9537e+001	
180880.000000	4.2419e+001	4.9540e+001	
180890.000000	4.2160e+001	4.9544e+001	
180900.000000	4.2267e+001	4.9540e+001	
180910.000000	4.2435e+001	4.9544e+001	
180920.000000	4.2496e+001	4.9540e+001	
180930.000000	4.2404e+001	4.9537e+001	
180940.000000	4.2297e+001	4.9533e+001	
180950.000000	4.2297e+001	4.9537e+001	
180960.000000	4.1794e+001	4.9548e+001	
180970.000000	4.2389e+001	4.9537e+001	
180980.000000	4.1718e+001	4.9556e+001	
180990.000000	4.2068e+001	4.9533e+001	
181000.000000	4.1824e+001	4.9540e+001	
181010.000000	4.1473e+001	4.9540e+001	
181020.000000	4.1733e+001	4.9548e+001	
181030.000000	4.1580e+001	4.9540e+001	
181040.000000	4.2328e+001	4.9544e+001	
181050.000000	4.1931e+001	4.9544e+001	
181060.000000	4.2679e+001	4.9548e+001	
181070.000000	4.2068e+001	4.9540e+001	
181080.000000	4.2206e+001	4.9540e+001	
181090.000000	4.2358e+001	4.9548e+001	
181100.000000	4.2068e+001	4.9552e+001	
181110.000000	4.2542e+001	4.9552e+001	
181120.000000	4.2038e+001	4.9537e+001	
181130.000000	4.2114e+001	4.9548e+001	
181140.000000	4.1504e+001	4.9540e+001	
181150.000000	4.1962e+001	4.9544e+001	
181160.000000	4.1656e+001	4.9533e+001	
181170.000000	4.2007e+001	4.9540e+001	
181180.000000	4.2175e+001	4.9537e+001	
181190.000000	4.1779e+001	4.9552e+001	
181200.000000	4.2160e+001	4.9540e+001	
181210.000000	4.1885e+001	4.9540e+001	
181220.000000	4.2236e+001	4.9540e+001	
181230.000000	4.2343e+001	4.9552e+001	
181240.000000	4.2679e+001	4.9548e+001	
181250.000000	4.2419e+001	4.9540e+001	
181260.000000	4.2511e+001	4.9540e+001	
181270.000000	4.2389e+001	4.9540e+001	
181280.000000	4.2282e+001	4.9544e+001	
181290.000000	4.2709e+001	4.9548e+001	
181300.000000	4.2267e+001	4.9544e+001	
181310.000000	4.2526e+001	4.9533e+001	
181320.000000	4.1763e+001	4.9540e+001	
181330.000000	4.1962e+001	4.9552e+001	
181340.000000	4.1611e+001	4.9548e+001	
181350.000000	4.1901e+001	4.9544e+001	
181360.000000	4.1992e+001	4.9537e+001	
181370.000000	4.1794e+001	4.9544e+001	
181380.000000	4.2282e+001	4.9533e+001	
181390.000000	4.1656e+001	4.9552e+001	
181400.000000	4.2206e+001	4.9540e+001	
181410.000000	4.2313e+001	4.9544e+001	
181420.000000	4.2404e+001	4.9533e+001	
181430.000000	4.2633e+001	4.9540e+001	
181440.000000	4.2313e+001	4.9529e+001	
181450.000000	4.2374e+001	4.9552e+001	
181460.000000	4.1870e+001	4.9544e+001	
181470.000000	4.2206e+001	4.9540e+001	
181480.000000	4.1718e+001	4.9540e+001	
181490.000000	4.2068e+001	4.9548e+001	
181500.000000	4.2038e+001	4.9548e+001	
181510.000000	4.1641e+001	4.9540e+001	
181520.000000	4.1992e+001	4.9540e+001	
181530.000000	4.1733e+001	4.9533e+001	
