File_Record_0001.rec ( 60606 Echant/voies ) Période acquisition :10ms
Date :6/16/2023 2:21:29 PM Fmax 1 Hz
t	y	u	
223060.000000	3.2953e+001	-1.3462e-002	
223070.000000	3.2730e+001	-1.1538e-002	
223080.000000	3.2852e+001	-7.6923e-003	
223090.000000	3.2816e+001	-1.3462e-002	
223100.000000	3.2727e+001	-9.6154e-003	
223110.000000	3.3206e+001	-1.1538e-002	
223120.000000	3.3295e+001	-7.6923e-003	
223130.000000	3.2471e+001	-9.6154e-003	
223140.000000	3.2425e+001	-9.6154e-003	
223150.000000	3.2962e+001	-9.6154e-003	
223160.000000	3.2806e+001	-1.3462e-002	
223170.000000	3.2480e+001	-1.3462e-002	
223180.000000	3.2550e+001	-7.6923e-003	
223190.000000	3.2526e+001	-1.1538e-002	
223200.000000	3.2446e+001	-9.6154e-003	
223210.000000	3.2983e+001	-1.1538e-002	
223220.000000	3.3005e+001	-9.6154e-003	
223230.000000	3.2162e+001	-1.3462e-002	
223240.000000	3.2205e+001	-3.8462e-003	
223250.000000	3.2983e+001	-7.6923e-003	
223260.000000	3.2788e+001	-1.5385e-002	
223270.000000	3.2214e+001	-1.1538e-002	
223280.000000	3.2364e+001	-9.6154e-003	
223290.000000	3.2318e+001	-1.1538e-002	
223300.000000	3.2303e+001	-1.5385e-002	
223310.000000	3.2773e+001	-9.6154e-003	
223320.000000	3.2941e+001	-9.6154e-003	
223330.000000	3.2178e+001	-1.1538e-002	
223340.000000	3.2257e+001	-1.3462e-002	
223350.000000	3.3109e+001	-9.6154e-003	
223360.000000	3.3200e+001	-9.6154e-003	
223370.000000	3.2587e+001	-1.1538e-002	
223380.000000	3.2562e+001	-9.6154e-003	
223390.000000	3.2745e+001	-1.3462e-002	
223400.000000	3.2629e+001	-7.6923e-003	
223410.000000	3.3011e+001	-9.6154e-003	
223420.000000	3.3029e+001	-1.1538e-002	
223430.000000	3.2498e+001	-7.6923e-003	
223440.000000	3.2513e+001	-9.6154e-003	
223450.000000	3.3243e+001	-7.6923e-003	
223460.000000	3.3261e+001	-1.3462e-002	
223470.000000	3.2669e+001	-1.3462e-002	
223480.000000	3.2629e+001	-1.1538e-002	
223490.000000	3.2837e+001	-9.6154e-003	
223500.000000	3.2773e+001	-1.3462e-002	
223510.000000	3.2712e+001	-5.7692e-003	
223520.000000	3.2797e+001	-9.6154e-003	
223530.000000	3.2132e+001	-9.6154e-003	
223540.000000	3.2135e+001	-9.6154e-003	
223550.000000	3.3109e+001	-9.6154e-003	
223560.000000	3.3130e+001	-1.3462e-002	
223570.000000	3.2321e+001	-1.1538e-002	
223580.000000	3.2336e+001	-9.6154e-003	
223590.000000	3.2675e+001	-1.5385e-002	
223600.000000	3.2629e+001	-7.6923e-003	
223610.000000	3.2571e+001	-7.6923e-003	
223620.000000	3.2562e+001	-9.6154e-003	
223630.000000	3.2181e+001	-1.1538e-002	
223640.000000	3.2132e+001	-7.6923e-003	
223650.000000	3.2855e+001	-1.1538e-002	
223660.000000	3.2874e+001	-9.6154e-003	
223670.000000	3.2196e+001	-1.1538e-002	
223680.000000	3.2312e+001	-9.6154e-003	
223690.000000	3.2916e+001	-1.3462e-002	
223700.000000	3.2825e+001	-7.6923e-003	
223710.000000	3.2739e+001	-7.6923e-003	
223720.000000	3.2816e+001	-7.6923e-003	
223730.000000	3.2541e+001	-1.7308e-002	
223740.000000	3.2419e+001	-9.6154e-003	
223750.000000	3.3047e+001	-1.1538e-002	
223760.000000	3.3206e+001	-1.1538e-002	
223770.000000	3.2239e+001	-1.1538e-002	
223780.000000	3.2385e+001	-1.3462e-002	
223790.000000	3.3148e+001	-1.1538e-002	
223800.000000	3.3066e+001	-1.3462e-002	
223810.000000	3.2791e+001	-9.6154e-003	
223820.000000	3.2922e+001	-1.3462e-002	
223830.000000	3.2669e+001	-1.1538e-002	
223840.000000	3.2480e+001	-9.6154e-003	
223850.000000	3.2935e+001	-9.6154e-003	
223860.000000	3.3041e+001	-1.7308e-002	
223870.000000	3.2172e+001	-9.6154e-003	
223880.000000	3.2123e+001	-1.1538e-002	
223890.000000	3.2819e+001	-1.1538e-002	
223900.000000	3.2962e+001	-1.1538e-002	
223910.000000	3.2419e+001	-1.1538e-002	
223920.000000	3.2535e+001	-7.6923e-003	
223930.000000	3.2452e+001	-7.6923e-003	
223940.000000	3.2443e+001	-1.3462e-002	
223950.000000	3.2806e+001	-7.6923e-003	
223960.000000	3.2703e+001	-5.7692e-003	
223970.000000	3.2013e+001	-7.6923e-003	
223980.000000	3.1949e+001	-1.9231e-003	
223990.000000	3.2861e+001	-1.3462e-002	
224000.000000	3.2870e+001	-9.6154e-003	
224010.000000	3.2205e+001	-7.6923e-003	
224020.000000	3.2416e+001	-1.1538e-002	
224030.000000	3.2675e+001	-1.5385e-002	
224040.000000	3.2666e+001	-1.1538e-002	
224050.000000	3.2944e+001	-1.3462e-002	
224060.000000	3.2974e+001	-9.6154e-003	
224070.000000	3.2288e+001	-1.1538e-002	
224080.000000	3.2294e+001	-7.6923e-003	
224090.000000	3.3041e+001	-3.8462e-003	
224100.000000	3.3051e+001	-9.6154e-003	
224110.000000	3.2376e+001	-9.6154e-003	
224120.000000	3.2489e+001	-1.1538e-002	
224130.000000	3.2874e+001	-1.1538e-002	
224140.000000	3.2819e+001	-9.6154e-003	
224150.000000	3.2977e+001	-1.3462e-002	
224160.000000	3.2953e+001	-5.7692e-003	
224170.000000	3.2474e+001	-5.7692e-003	
224180.000000	3.2346e+001	-5.7692e-003	
224190.000000	3.3188e+001	-9.6154e-003	
224200.000000	3.2880e+001	-9.6154e-003	
224210.000000	3.2126e+001	-1.3462e-002	
224220.000000	3.2135e+001	-1.3462e-002	
224230.000000	3.2660e+001	-7.6923e-003	
224240.000000	3.2675e+001	-7.6923e-003	
224250.000000	3.2614e+001	-7.6923e-003	
224260.000000	3.2700e+001	-7.6923e-003	
224270.000000	3.2455e+001	-9.6154e-003	
224280.000000	3.2205e+001	-1.3462e-002	
224290.000000	3.2874e+001	-9.6154e-003	
224300.000000	3.2904e+001	-9.6154e-003	
224310.000000	3.2025e+001	-7.6923e-003	
224320.000000	3.2062e+001	-1.3462e-002	
224330.000000	3.2642e+001	-5.7692e-003	
224340.000000	3.2571e+001	-1.1538e-002	
224350.000000	3.2507e+001	-1.1538e-002	
224360.000000	3.2666e+001	-1.3462e-002	
224370.000000	3.2452e+001	-1.1538e-002	
224380.000000	3.2410e+001	-9.6154e-003	
224390.000000	3.3102e+001	-1.1538e-002	
224400.000000	3.3197e+001	-9.6154e-003	
224410.000000	3.2251e+001	-7.6923e-003	
224420.000000	3.2318e+001	-9.6154e-003	
224430.000000	3.2922e+001	-1.5385e-002	
224440.000000	3.2843e+001	-1.5385e-002	
224450.000000	3.2614e+001	-9.6154e-003	
224460.000000	3.2828e+001	-7.6923e-003	
224470.000000	3.2578e+001	-1.5385e-002	
224480.000000	3.2489e+001	-1.1538e-002	
224490.000000	3.3228e+001	-1.1538e-002	
224500.000000	3.3276e+001	-5.7692e-003	
224510.000000	3.2437e+001	-7.6923e-003	
224520.000000	3.2266e+001	-7.6923e-003	
224530.000000	3.3002e+001	-1.3462e-002	
224540.000000	3.2803e+001	-9.6154e-003	
224550.000000	3.2458e+001	-1.3462e-002	
224560.000000	3.2465e+001	-1.3462e-002	
224570.000000	3.2297e+001	-1.3462e-002	
224580.000000	3.2388e+001	-1.1538e-002	
224590.000000	3.2901e+001	-7.6923e-003	
224600.000000	3.2980e+001	-1.1538e-002	
224610.000000	3.2138e+001	-7.6923e-003	
224620.000000	3.2208e+001	-9.6154e-003	
224630.000000	3.2846e+001	-1.1538e-002	
224640.000000	3.2785e+001	-5.7692e-003	
224650.000000	3.2095e+001	-7.6923e-003	
224660.000000	3.2278e+001	-1.3462e-002	
224670.000000	3.2352e+001	-9.6154e-003	
224680.000000	3.2413e+001	-7.6923e-003	
224690.000000	3.2761e+001	-9.6154e-003	
224700.000000	3.3017e+001	-1.1538e-002	
224710.000000	3.2208e+001	-1.3462e-002	
224720.000000	3.2330e+001	-7.6923e-003	
224730.000000	3.3102e+001	-5.7692e-003	
224740.000000	3.3023e+001	-1.1538e-002	
224750.000000	3.2413e+001	-1.1538e-002	
224760.000000	3.2547e+001	-1.1538e-002	
224770.000000	3.2581e+001	-9.6154e-003	
224780.000000	3.2477e+001	-1.1538e-002	
224790.000000	3.2907e+001	-1.1538e-002	
224800.000000	3.3093e+001	-1.1538e-002	
224810.000000	3.2410e+001	-1.3462e-002	
224820.000000	3.2458e+001	-7.6923e-003	
224830.000000	3.3176e+001	-5.7692e-003	
224840.000000	3.3182e+001	-9.6154e-003	
224850.000000	3.2370e+001	-7.6923e-003	
224860.000000	3.2492e+001	-1.1538e-002	
224870.000000	3.2562e+001	-5.7692e-003	
224880.000000	3.2401e+001	-1.3462e-002	
224890.000000	3.2684e+001	-5.7692e-003	
224900.000000	3.2819e+001	-1.1538e-002	
224910.000000	3.2126e+001	-9.6154e-003	
224920.000000	3.2126e+001	-9.6154e-003	
224930.000000	3.2898e+001	-5.7692e-003	
224940.000000	3.2907e+001	-7.6923e-003	
224950.000000	3.2263e+001	-1.1538e-002	
224960.000000	3.2343e+001	-7.6923e-003	
224970.000000	3.2413e+001	-9.6154e-003	
224980.000000	3.2349e+001	-1.1538e-002	
224990.000000	3.2632e+001	-9.6154e-003	
225000.000000	3.2715e+001	-9.6154e-003	
225010.000000	3.2059e+001	-1.5385e-002	
225020.000000	3.2166e+001	-1.3462e-002	
225030.000000	3.2956e+001	-7.6923e-003	
225040.000000	3.3096e+001	-1.1538e-002	
225050.000000	3.2501e+001	-7.6923e-003	
225060.000000	3.2507e+001	-1.1538e-002	
225070.000000	3.2642e+001	-1.1538e-002	
225080.000000	3.2501e+001	-7.6923e-003	
225090.000000	3.2739e+001	-1.3462e-002	
225100.000000	3.2785e+001	-1.1538e-002	
225110.000000	3.2278e+001	-5.7692e-003	
225120.000000	3.2367e+001	-1.1538e-002	
225130.000000	3.2303e+001	-5.7692e-003	
225140.000000	3.3228e+001	-5.7692e-003	
225150.000000	3.2614e+001	-1.1538e-002	
225160.000000	3.2590e+001	-7.6923e-003	
225170.000000	3.2748e+001	-1.3462e-002	
225180.000000	3.2574e+001	-1.3462e-002	
225190.000000	3.2742e+001	-1.1538e-002	
225200.000000	3.2715e+001	-9.6154e-003	
225210.000000	3.2022e+001	-1.3462e-002	
225220.000000	3.2040e+001	-1.5385e-002	
225230.000000	3.2968e+001	-7.6923e-003	
225240.000000	3.2907e+001	-9.6154e-003	
225250.000000	3.2269e+001	-1.1538e-002	
225260.000000	3.2254e+001	-1.1538e-002	
225270.000000	3.2590e+001	-9.6154e-003	
225280.000000	3.2431e+001	-1.1538e-002	
225290.000000	3.2422e+001	-1.1538e-002	
225300.000000	3.2483e+001	-7.6923e-003	
225310.000000	3.2050e+001	-1.1538e-002	
225320.000000	3.2095e+001	-1.3462e-002	
225330.000000	3.2742e+001	-1.3462e-002	
225340.000000	3.2742e+001	-1.1538e-002	
225350.000000	3.2242e+001	-9.6154e-003	
225360.000000	3.2501e+001	-9.6154e-003	
225370.000000	3.2739e+001	-1.3462e-002	
225380.000000	3.2739e+001	-5.7692e-003	
225390.000000	3.2819e+001	-7.6923e-003	
225400.000000	3.2849e+001	-9.6154e-003	
225410.000000	3.2361e+001	-7.6923e-003	
225420.000000	3.2291e+001	-9.6154e-003	
225430.000000	3.3087e+001	-1.9231e-003	
225440.000000	3.3133e+001	-1.3462e-002	
225450.000000	3.2358e+001	-5.7692e-003	
225460.000000	3.2486e+001	-1.1538e-002	
225470.000000	3.2977e+001	-1.1538e-002	
225480.000000	3.2819e+001	-9.6154e-003	
225490.000000	3.2687e+001	-7.6923e-003	
225500.000000	3.2767e+001	-7.6923e-003	
225510.000000	3.2175e+001	-7.6923e-003	
225520.000000	3.2059e+001	-1.5385e-002	
225530.000000	3.2797e+001	-1.1538e-002	
225540.000000	3.2867e+001	-1.1538e-002	
225550.000000	3.2211e+001	-7.6923e-003	
225560.000000	3.2248e+001	-7.6923e-003	
225570.000000	3.2678e+001	-7.6923e-003	
225580.000000	3.2547e+001	-1.1538e-002	
225590.000000	3.2529e+001	-1.5385e-002	
225600.000000	3.2593e+001	-9.6154e-003	
225610.000000	3.1973e+001	-1.1538e-002	
225620.000000	3.1927e+001	-1.3462e-002	
225630.000000	3.2785e+001	-1.1538e-002	
225640.000000	3.2733e+001	-1.1538e-002	
225650.000000	3.2068e+001	-9.6154e-003	
225660.000000	3.2159e+001	-1.1538e-002	
225670.000000	3.2657e+001	-7.6923e-003	
225680.000000	3.2727e+001	-1.1538e-002	
225690.000000	3.2767e+001	-5.7692e-003	
225700.000000	3.2877e+001	-1.1538e-002	
225710.000000	3.2397e+001	-7.6923e-003	
225720.000000	3.2248e+001	-9.6154e-003	
225730.000000	3.3044e+001	-7.6923e-003	
225740.000000	3.2980e+001	-1.1538e-002	
225750.000000	3.2333e+001	-7.6923e-003	
225760.000000	3.2474e+001	-7.6923e-003	
225770.000000	3.2932e+001	-9.6154e-003	
225780.000000	3.2883e+001	-7.6923e-003	
225790.000000	3.2825e+001	-1.3462e-002	
225800.000000	3.2877e+001	-7.6923e-003	
225810.000000	3.2541e+001	8.3308e+000	
225820.000000	3.2541e+001	3.6327e+001	
225830.000000	3.3035e+001	3.4869e+001	
225840.000000	3.3044e+001	3.4873e+001	
225850.000000	3.2397e+001	3.4873e+001	
225860.000000	3.2379e+001	3.4871e+001	
225870.000000	3.3167e+001	3.4875e+001	
225880.000000	3.3215e+001	3.4877e+001	
225890.000000	3.2297e+001	3.4871e+001	
225900.000000	3.2352e+001	3.4879e+001	
225910.000000	3.3063e+001	3.4869e+001	
225920.000000	3.3148e+001	3.4875e+001	
225930.000000	3.2495e+001	3.4875e+001	
225940.000000	3.2440e+001	3.4875e+001	
225950.000000	3.3118e+001	3.4869e+001	
225960.000000	3.3115e+001	3.4871e+001	
225970.000000	3.2541e+001	3.4877e+001	
225980.000000	3.2550e+001	3.4871e+001	
225990.000000	3.2718e+001	3.4871e+001	
226000.000000	3.2779e+001	3.4869e+001	
226010.000000	3.2541e+001	3.4871e+001	
226020.000000	3.2550e+001	3.4871e+001	
226030.000000	3.2706e+001	3.4873e+001	
226040.000000	3.2510e+001	3.4871e+001	
226050.000000	3.2715e+001	3.4873e+001	
226060.000000	3.2788e+001	3.4875e+001	
226070.000000	3.2336e+001	3.4873e+001	
226080.000000	3.2425e+001	3.4875e+001	
226090.000000	3.2785e+001	3.4871e+001	
226100.000000	3.2733e+001	3.4867e+001	
226110.000000	3.2266e+001	3.4865e+001	
226120.000000	3.2166e+001	3.4877e+001	
226130.000000	3.3124e+001	3.4869e+001	
226140.000000	3.2980e+001	3.4873e+001	
226150.000000	3.2196e+001	3.4871e+001	
226160.000000	3.2269e+001	3.4875e+001	
226170.000000	3.2935e+001	3.4871e+001	
226180.000000	3.3020e+001	3.4867e+001	
226190.000000	3.2242e+001	3.4871e+001	
226200.000000	3.2239e+001	3.4873e+001	
226210.000000	3.2965e+001	3.4865e+001	
226220.000000	3.2816e+001	3.4873e+001	
226230.000000	3.2526e+001	3.4871e+001	
226240.000000	3.2504e+001	3.4873e+001	
226250.000000	3.2642e+001	3.4869e+001	
226260.000000	3.2755e+001	3.4867e+001	
226270.000000	3.2596e+001	3.4871e+001	
226280.000000	3.2587e+001	3.4869e+001	
226290.000000	3.2291e+001	3.4867e+001	
226300.000000	3.2291e+001	3.4871e+001	
226310.000000	3.2648e+001	3.4873e+001	
226320.000000	3.2693e+001	3.4871e+001	
226330.000000	3.2291e+001	3.4871e+001	
226340.000000	3.2193e+001	3.4873e+001	
226350.000000	3.2739e+001	3.4875e+001	
226360.000000	3.2877e+001	3.4873e+001	
226370.000000	3.1912e+001	3.4869e+001	
226380.000000	3.1903e+001	3.4869e+001	
226390.000000	3.2651e+001	3.4873e+001	
226400.000000	3.2675e+001	3.4869e+001	
226410.000000	3.2034e+001	3.4871e+001	
226420.000000	3.1888e+001	3.4873e+001	
226430.000000	3.2672e+001	3.4871e+001	
226440.000000	3.2782e+001	3.4871e+001	
226450.000000	3.1937e+001	3.4869e+001	
226460.000000	3.1940e+001	3.4869e+001	
226470.000000	3.2462e+001	3.4875e+001	
226480.000000	3.2419e+001	3.4871e+001	
226490.000000	3.2092e+001	3.4873e+001	
226500.000000	3.2098e+001	3.4875e+001	
226510.000000	3.2471e+001	3.4869e+001	
226520.000000	3.2358e+001	3.4871e+001	
226530.000000	3.2410e+001	3.4869e+001	
226540.000000	3.2507e+001	3.4871e+001	
226550.000000	3.2336e+001	3.4873e+001	
226560.000000	3.2382e+001	3.4877e+001	
226570.000000	3.2568e+001	3.4871e+001	
226580.000000	3.2550e+001	3.4871e+001	
226590.000000	3.2162e+001	3.4867e+001	
226600.000000	3.2123e+001	3.4873e+001	
226610.000000	3.2797e+001	3.4873e+001	
226620.000000	3.2690e+001	3.4867e+001	
226630.000000	3.2159e+001	3.4869e+001	
226640.000000	3.2178e+001	3.4871e+001	
226650.000000	3.2932e+001	3.4877e+001	
226660.000000	3.2809e+001	3.4869e+001	
226670.000000	3.2071e+001	3.4871e+001	
226680.000000	3.2062e+001	3.4873e+001	
226690.000000	3.2788e+001	3.4871e+001	
226700.000000	3.2758e+001	3.4871e+001	
226710.000000	3.2162e+001	3.4873e+001	
226720.000000	3.2181e+001	3.4871e+001	
226730.000000	3.2620e+001	3.4873e+001	
226740.000000	3.2739e+001	3.4871e+001	
226750.000000	3.2159e+001	3.4869e+001	
226760.000000	3.2239e+001	3.4875e+001	
226770.000000	3.2397e+001	3.4875e+001	
226780.000000	3.2275e+001	3.4869e+001	
226790.000000	3.2391e+001	3.4873e+001	
226800.000000	3.2425e+001	3.4869e+001	
226810.000000	3.2364e+001	3.1544e+001	
226820.000000	3.2309e+001	2.4800e+001	
226830.000000	3.2629e+001	1.7313e+001	
226840.000000	3.2693e+001	1.3617e+001	
226850.000000	3.2037e+001	9.4808e+000	
226860.000000	3.2153e+001	7.4365e+000	
226870.000000	3.2877e+001	5.1346e+000	
226880.000000	3.2950e+001	3.9904e+000	
226890.000000	3.2239e+001	2.7019e+000	
226900.000000	3.2330e+001	2.0635e+000	
226910.000000	3.2559e+001	1.3404e+000	
226920.000000	3.2495e+001	9.7308e-001	
226930.000000	3.2535e+001	5.6731e-001	
226940.000000	3.2770e+001	3.6154e-001	
226950.000000	3.2126e+001	1.3654e-001	
226960.000000	3.2034e+001	9.6154e-003	
226970.000000	3.2755e+001	-1.2308e-001	
226980.000000	3.2809e+001	-1.8077e-001	
226990.000000	3.2083e+001	-1.4423e-001	
227000.000000	3.2309e+001	-1.0385e-001	
227010.000000	3.2526e+001	-6.3462e-002	
227020.000000	3.2401e+001	-4.0385e-002	
227030.000000	3.2507e+001	-1.7308e-002	
227040.000000	3.2504e+001	-9.6154e-003	
227050.000000	3.1949e+001	-1.9231e-003	
227060.000000	3.1882e+001	7.6923e-003	
227070.000000	3.2770e+001	7.6923e-003	
227080.000000	3.2718e+001	7.6923e-003	
227090.000000	3.2062e+001	-1.9231e-003	
227100.000000	3.2263e+001	-1.5385e-002	
227110.000000	3.2718e+001	-2.8846e-002	
227120.000000	3.2745e+001	-2.5000e-002	
227130.000000	3.2751e+001	-1.5385e-002	
227140.000000	3.2663e+001	-1.1538e-002	
227150.000000	3.2312e+001	-3.8462e-003	
227160.000000	3.2211e+001	0.0000e+000	
227170.000000	3.3044e+001	-3.8462e-003	
227180.000000	3.3066e+001	-1.9231e-003	
227190.000000	3.2434e+001	-1.3462e-002	
227200.000000	3.2523e+001	-1.7308e-002	
227210.000000	3.2898e+001	-1.7308e-002	
227220.000000	3.2712e+001	-1.7308e-002	
227230.000000	3.2840e+001	-1.1538e-002	
227240.000000	3.2773e+001	-3.8462e-003	
227250.000000	3.2150e+001	-7.6923e-003	
227260.000000	3.2034e+001	-1.9231e-003	
227270.000000	3.2773e+001	-9.6154e-003	
227280.000000	3.2910e+001	-1.1538e-002	
227290.000000	3.2141e+001	-1.3462e-002	
227300.000000	3.2211e+001	-1.1538e-002	
227310.000000	3.2751e+001	-1.3462e-002	
227320.000000	3.2529e+001	-1.1538e-002	
227330.000000	3.2486e+001	-3.8462e-003	
227340.000000	3.2452e+001	-5.7692e-003	
227350.000000	3.2059e+001	-7.6923e-003	
227360.000000	3.2028e+001	-1.1538e-002	
227370.000000	3.2733e+001	-9.6154e-003	
227380.000000	3.2806e+001	-1.7308e-002	
227390.000000	3.2141e+001	-7.6923e-003	
227400.000000	3.2373e+001	-1.5385e-002	
227410.000000	3.2895e+001	-1.1538e-002	
227420.000000	3.2834e+001	-9.6154e-003	
227430.000000	3.2568e+001	-7.6923e-003	
227440.000000	3.2684e+001	-3.8462e-003	
227450.000000	3.2458e+001	-7.6923e-003	
227460.000000	3.2330e+001	-9.6154e-003	
227470.000000	3.3154e+001	-7.6923e-003	
227480.000000	3.3133e+001	-7.6923e-003	
227490.000000	3.2318e+001	-1.1538e-002	
227500.000000	3.2388e+001	-1.1538e-002	
227510.000000	3.3145e+001	-1.3462e-002	
227520.000000	3.2932e+001	-9.6154e-003	
227530.000000	3.2401e+001	-9.6154e-003	
227540.000000	3.2489e+001	-1.1538e-002	
227550.000000	3.2321e+001	-1.3462e-002	
227560.000000	3.2275e+001	-1.1538e-002	
227570.000000	3.2782e+001	-9.6154e-003	
227580.000000	3.2922e+001	-7.6923e-003	
227590.000000	3.2037e+001	-5.7692e-003	
227600.000000	3.2095e+001	-5.7692e-003	
227610.000000	3.2849e+001	-9.6154e-003	
227620.000000	3.2761e+001	-9.6154e-003	
227630.000000	3.2281e+001	-1.3462e-002	
227640.000000	3.2220e+001	-1.1538e-002	
227650.000000	3.2361e+001	-1.1538e-002	
227660.000000	3.2288e+001	-1.3462e-002	
227670.000000	3.2718e+001	-1.1538e-002	
227680.000000	3.2831e+001	-1.1538e-002	
227690.000000	3.2227e+001	-1.1538e-002	
227700.000000	3.2333e+001	-7.6923e-003	
227710.000000	3.3148e+001	-1.1538e-002	
227720.000000	3.3148e+001	-1.1538e-002	
227730.000000	3.2355e+001	-1.1538e-002	
227740.000000	3.2468e+001	-1.1538e-002	
227750.000000	3.2742e+001	-9.6154e-003	
227760.000000	3.2742e+001	-9.6154e-003	
227770.000000	3.2874e+001	-9.6154e-003	
227780.000000	3.3051e+001	-1.3462e-002	
227790.000000	3.2529e+001	-1.1538e-002	
227800.000000	3.2434e+001	-1.1538e-002	
227810.000000	3.3231e+001	1.6383e+001	
227820.000000	3.2877e+001	3.5602e+001	
227830.000000	3.2452e+001	3.4869e+001	
227840.000000	3.2416e+001	3.4875e+001	
227850.000000	3.3264e+001	3.4867e+001	
227860.000000	3.3203e+001	3.4871e+001	
227870.000000	3.2504e+001	3.4871e+001	
227880.000000	3.2547e+001	3.4871e+001	
227890.000000	3.3044e+001	3.4873e+001	
227900.000000	3.3002e+001	3.4873e+001	
227910.000000	3.2492e+001	3.4873e+001	
227920.000000	3.2715e+001	3.4875e+001	
227930.000000	3.2849e+001	3.4871e+001	
227940.000000	3.2806e+001	3.4871e+001	
227950.000000	3.2944e+001	3.4873e+001	
227960.000000	3.2867e+001	3.4871e+001	
227970.000000	3.2690e+001	3.4871e+001	
227980.000000	3.2678e+001	3.4873e+001	
227990.000000	3.2849e+001	3.4873e+001	
228000.000000	3.2932e+001	3.4871e+001	
228010.000000	3.2394e+001	3.4869e+001	
228020.000000	3.2388e+001	3.4875e+001	
228030.000000	3.3026e+001	3.4865e+001	
228040.000000	3.3020e+001	3.4877e+001	
228050.000000	3.2379e+001	3.4867e+001	
228060.000000	3.2257e+001	3.4877e+001	
228070.000000	3.3054e+001	3.4869e+001	
228080.000000	3.3041e+001	3.4873e+001	
228090.000000	3.2120e+001	3.4875e+001	
228100.000000	3.2355e+001	3.4871e+001	
228110.000000	3.3026e+001	3.4873e+001	
228120.000000	3.2993e+001	3.4873e+001	
228130.000000	3.2278e+001	3.4875e+001	
228140.000000	3.2211e+001	3.4871e+001	
228150.000000	3.3096e+001	3.4869e+001	
228160.000000	3.3051e+001	3.4871e+001	
228170.000000	3.2364e+001	3.4869e+001	
228180.000000	3.2425e+001	3.4871e+001	
228190.000000	3.2932e+001	3.4873e+001	
228200.000000	3.2971e+001	3.4873e+001	
228210.000000	3.2492e+001	3.4869e+001	
228220.000000	3.2465e+001	3.4875e+001	
228230.000000	3.2776e+001	3.4873e+001	
228240.000000	3.2724e+001	3.4871e+001	
228250.000000	3.2779e+001	3.4873e+001	
228260.000000	3.2715e+001	3.4871e+001	
228270.000000	3.2706e+001	3.4871e+001	
228280.000000	3.2681e+001	3.4875e+001	
228290.000000	3.2816e+001	3.4867e+001	
228300.000000	3.2870e+001	3.4871e+001	
228310.000000	3.2541e+001	3.4871e+001	
228320.000000	3.2428e+001	3.4875e+001	
228330.000000	3.3038e+001	3.4877e+001	
228340.000000	3.2965e+001	3.4873e+001	
228350.000000	3.2407e+001	3.4867e+001	
228360.000000	3.2388e+001	3.4869e+001	
228370.000000	3.2907e+001	3.4873e+001	
228380.000000	3.2861e+001	3.4875e+001	
228390.000000	3.2126e+001	3.4871e+001	
228400.000000	3.2117e+001	3.4871e+001	
228410.000000	3.2941e+001	3.4869e+001	
228420.000000	3.2904e+001	3.4871e+001	
228430.000000	3.2202e+001	3.4867e+001	
228440.000000	3.2117e+001	3.4869e+001	
228450.000000	3.2816e+001	3.4873e+001	
228460.000000	3.2928e+001	3.4869e+001	
228470.000000	3.2132e+001	3.4873e+001	
228480.000000	3.2224e+001	3.4865e+001	
228490.000000	3.2578e+001	3.4871e+001	
228500.000000	3.2666e+001	3.4871e+001	
228510.000000	3.2132e+001	3.4873e+001	
228520.000000	3.2230e+001	3.4873e+001	
228530.000000	3.2578e+001	3.4873e+001	
228540.000000	3.2425e+001	3.4871e+001	
228550.000000	3.2309e+001	3.4875e+001	
228560.000000	3.2596e+001	3.4871e+001	
228570.000000	3.2242e+001	3.4875e+001	
228580.000000	3.2303e+001	3.4875e+001	
228590.000000	3.2477e+001	3.4871e+001	
228600.000000	3.2535e+001	3.4869e+001	
228610.000000	3.2230e+001	3.4869e+001	
228620.000000	3.2095e+001	3.4869e+001	
228630.000000	3.2684e+001	3.4873e+001	
228640.000000	3.2788e+001	3.4871e+001	
228650.000000	3.2175e+001	3.4867e+001	
228660.000000	3.2327e+001	3.4873e+001	
228670.000000	3.2800e+001	3.4871e+001	
228680.000000	3.2867e+001	3.4871e+001	
228690.000000	3.2065e+001	3.4875e+001	
228700.000000	3.2053e+001	3.4871e+001	
228710.000000	3.2880e+001	3.4869e+001	
228720.000000	3.2956e+001	3.4867e+001	
228730.000000	3.2233e+001	3.4875e+001	
228740.000000	3.2239e+001	3.4871e+001	
228750.000000	3.3014e+001	3.4877e+001	
228760.000000	3.3014e+001	3.4871e+001	
228770.000000	3.2220e+001	3.4871e+001	
228780.000000	3.2233e+001	3.4871e+001	
228790.000000	3.2718e+001	3.4871e+001	
228800.000000	3.2755e+001	3.4867e+001	
228810.000000	3.2401e+001	3.4869e+001	
228820.000000	3.2303e+001	3.4877e+001	
228830.000000	3.2825e+001	3.4871e+001	
228840.000000	3.2639e+001	3.4869e+001	
228850.000000	3.2532e+001	3.4873e+001	
228860.000000	3.2721e+001	3.4873e+001	
228870.000000	3.2407e+001	3.4869e+001	
228880.000000	3.2516e+001	3.4871e+001	
228890.000000	3.2513e+001	3.4871e+001	
228900.000000	3.2611e+001	3.4873e+001	
228910.000000	3.2401e+001	3.4875e+001	
228920.000000	3.2233e+001	3.4875e+001	
228930.000000	3.2825e+001	3.4867e+001	
228940.000000	3.2825e+001	3.4865e+001	
228950.000000	3.2251e+001	3.4875e+001	
